W_S,AR,lambda,t_c,W_S_max,WTO,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,V_batt,S,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
300,9,0.5,0.1,447.0636286,13602.52966,0.56443313,18.61539193,2354274.284,2826259.645,1636255.584,1190004.061,0.1,0.3,0.3,0.4,1336559.858,1.909371225,45.30650722,10375.24814,1816.317493,2420.777115,636.0771139,536.8885457,890.6968343,131.3633094,500.8846876,270.3410525,52.64696683,188.5267907,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3341.399644,437.2815176,546.601897,252.0413106,2790,21.75201629
350,10,0.5,0.1,447.0636286,13953.13545,0.658505318,19.27413208,3148517.854,3779733.318,2188266.658,1591466.66,0.1,0.2,0.3,0.4,1341587.754,1.916553934,39.82324345,10723.03936,2014.651847,2420.777115,559.0952672,550.5631078,1169.469008,129.8873067,442.7349752,270.3410525,46.27531684,188.5161267,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3353.969385,440.096092,550.120115,252.1931734,2790,22.09809485
300,9,0.4,0.3,447.0636286,12069.65549,0.56443313,14.40270762,2088757.255,2507511.711,1451717.306,1055794.405,0.3,0.3,0.3,0.4,1641392.22,2.344846029,40.19680133,8829.685221,564.6811855,2420.777115,564.3398034,476.3371612,796.3338386,124.0603086,446.6965361,270.3410525,46.70939774,188.6805889,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4103.480551,449.9702733,562.4628417,252.4173467,2790,20.63498258
350,9,0.6,0.1,447.0636286,13579.46899,0.658505318,18.26814199,3062018.879,3675893.012,2128148.586,1547744.426,0.3,0.2,0.1,0.4,1393383.397,1.990547711,38.72918272,10341.14312,1714.245859,2420.777115,543.7352883,535.4373514,1139.327157,121.8741628,431.1325209,270.3410525,45.00399882,188.5403821,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3483.458493,448.3258724,560.4073405,252.8550875,2790,21.76952434
300,9,0.5,0.3,447.0636286,12093.92132,0.56443313,14.38558944,2092889.526,2512472.421,1454589.296,1057883.124,0.3,0.3,0.3,0.4,1647930.042,2.354185774,40.27632425,8852.652921,583.059319,2420.777115,565.4562592,477.2795279,797.8077551,124.1775653,447.5398723,270.3410525,46.80180479,188.6844163,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4119.825105,451.2683958,564.0854947,252.9167139,2790,20.67649834
300,11,0.6,0.1,447.0636286,14993.76425,0.56443313,20.3589541,2593766.487,3113765.291,2130470.988,983294.3023,0.3,0.2,0.1,0.3,1348124.996,1.925892852,49.91538194,11768.01973,2866.850098,2420.777115,700.7830449,591.5050869,1039.297679,151.4408885,549.7615518,270.3410525,58.00256118,188.5324153,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3370.312491,435.7445285,544.6806607,253.1310228,2790,23.32780848
350,10,0.6,0.1,447.0636286,14196.50601,0.658505318,19.28234721,3202682.858,3844757.333,2630623.438,1214133.895,0.3,0.1,0.3,0.3,1374260.677,1.963229538,40.508336,10961.67471,2127.141683,2420.777115,568.7135697,560.0347472,1267.385873,130.9506408,450.0003442,270.3410525,47.07140657,188.5300494,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3435.651692,444.8313007,556.0391258,253.3290371,2790,22.43796194
300,9,0.6,0.3,447.0636286,12115.76073,0.56443313,14.35292673,2096607.372,2516935.621,1457173.254,1059762.367,0.3,0.3,0.3,0.4,1657086.128,2.367265896,40.34787182,8872.980277,599.2561856,2420.777115,566.4607456,478.1273847,799.1337014,124.2829591,448.2986304,270.3410525,46.88494434,188.6893247,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4142.715319,452.7804537,565.9755671,253.3659996,2790,20.71916715
300,9,0.6,0.1,447.0636286,13694.69517,0.56443313,18.58398235,2370036.166,2845181.472,1647210.326,1197971.146,0.1,0.3,0.3,0.4,1349798.779,1.92828397,45.6098346,10463.8342,1887.471873,2420.777115,640.3356545,540.4830615,896.2776852,131.7829679,504.1014578,270.3410525,52.99943863,188.5356596,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3374.496948,440.8609721,551.0762151,253.7287289,2790,21.88711324
350,10,0.6,0.1,447.0636286,14060.77324,0.658505318,19.23234825,3172439.845,3808451.195,2204892.797,1603558.398,0.1,0.2,0.3,0.4,1357214.21,1.938877443,40.12581479,10826.53569,2097.348154,2420.777115,563.3431935,554.7462598,1177.79659,130.3580965,445.9437277,270.3410525,46.62691012,188.5263565,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3393.035525,444.23755,555.2969375,254.1093013,2790,22.25486691
300,10,0.4,0.3,447.0636286,12178.26313,0.56443313,14.81238087,2107241.651,2529701.862,1464564.236,1065137.626,0.3,0.3,0.3,0.4,1580637.536,2.258053622,40.55252174,8942.366154,650.4394476,2420.777115,569.3339119,480.5525381,802.925562,131.0188982,450.4689315,270.3410525,47.12275118,188.657713,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3951.593839,445.8969803,557.3712254,254.6511065,2790,20.67572741
300,10,0.5,0.3,447.0636286,12207.32455,0.56443313,14.79562887,2112180.436,2535630.776,1467996.765,1067634.011,0.3,0.3,0.3,0.4,1587435.184,2.267764549,40.64756551,8969.983134,672.5659627,2420.777115,570.6682714,481.678831,804.6861871,131.1655887,451.4768655,270.3410525,47.23319374,188.6618332,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3968.58796,447.3414141,559.1767676,255.2479375,2790,20.72376438
300,9,0.4,0.1,447.0636286,13500.18515,0.56443313,18.61232139,2334385.05,2802383.013,1622432.271,1179950.742,0.3,0.3,0.1,0.4,1298831.703,1.855473861,44.92375159,10270.85176,1733.922121,2420.777115,630.7034466,532.3527832,883.6514156,130.8316621,496.825585,270.3410525,52.20219798,188.5161472,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3247.079257,439.3333856,549.166732,255.6987059,2790,21.59161821
300,10,0.6,0.3,447.0636286,12233.41863,0.56443313,14.76226268,2116612.979,2540951.956,1471077.448,1069874.508,0.3,0.3,0.3,0.4,1596854.155,2.281220221,40.73286697,8994.431612,692.0856474,2420.777115,571.8658545,482.6896751,806.2661293,131.2970907,452.3814829,270.3410525,47.33231555,188.6670157,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3992.135386,448.9870196,561.2337745,255.7835913,2790,20.77229191
350,10,0.4,0.1,447.0636286,13975.91072,0.658505318,19.3340518,3153693.394,3785946.451,2590384.414,1195562.037,0.1,0.2,0.1,0.3,1319606.439,1.885152055,39.88870497,10741.89197,1951.151019,2420.777115,560.014309,551.4681356,1249.127935,129.9893203,443.429191,270.3410525,46.3513843,188.5142771,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3299.016097,444.0187446,555.0234308,256.3832974,2790,22.10368953
350,9,0.4,0.3,447.0636286,12106.22589,0.658505318,14.6504968,2732257.057,3280020.477,1898959.223,1381061.253,0.3,0.2,0.3,0.4,1614796.805,2.306852578,34.55827249,8857.039665,517.1546098,2420.777115,485.1781251,477.7732132,1023.953919,115.4136538,386.9002462,270.3410525,40.157327,188.6621697,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4036.992012,459.1862204,573.9827755,256.5256541,2790,20.59145128
350,9,0.5,0.3,447.0636286,12128.94291,0.658505318,14.6279611,2737301.487,3286076.215,1902465.177,1383611.038,0.3,0.2,0.3,0.4,1621945.807,2.317065439,34.62207571,8878.414558,534.1243115,2420.777115,486.0738852,478.6553115,1025.724653,115.5154582,387.5768757,270.3410525,40.23146746,188.6661946,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4054.864519,460.528356,575.660445,256.9992646,2790,20.63197994
300,11,0.4,0.3,447.0636286,12297.2193,0.56443313,15.169445,2127445.088,2553955.688,1478605.924,1075349.763,0.3,0.3,0.3,0.4,1532942.451,2.189917787,40.94132399,9063.746901,743.2612299,2420.777115,574.7924703,485.1599441,810.1262982,137.7528163,454.5921582,270.3410525,47.57454631,188.6410368,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3832.356128,443.4723952,554.340494,257.0926051,2790,20.75022709
350,9,0.6,0.3,447.0636286,12149.4953,0.658505318,14.58693751,2741863.963,3291553.377,1905636.166,1385917.211,0.3,0.2,0.3,0.4,1632213.128,2.33173304,34.67978305,8897.354077,549.0780685,2420.777115,486.8840629,479.4531326,1027.326044,115.6074517,388.188859,270.3410525,40.29852442,188.6715329,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4080.532819,462.1412265,577.6765331,257.4276255,2790,20.67484934
300,11,0.5,0.3,447.0636286,12331.60522,0.56443313,15.15339269,2133274.962,2560954.336,1482657.773,1078296.562,0.3,0.3,0.3,0.4,1540021.301,2.20003043,41.0535162,9096.527649,769.5553845,2420.777115,576.3675838,486.4894506,812.203359,137.9331259,455.7819504,270.3410525,47.70491565,188.6454779,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3850.053253,445.077567,556.3469588,257.7971203,2790,20.80544681
350,10,0.4,0.1,447.0636286,13846.97115,0.658505318,19.28476189,3124905.263,3751386.871,2171855.557,1579531.314,0.3,0.2,0.1,0.4,1294241.978,1.848917111,39.52458548,10612.54703,1924.696868,2420.777115,554.9022823,546.4340602,1161.245596,129.4207713,439.5677237,270.3410525,45.92827097,188.5050538,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3235.604944,444.4241259,555.5301573,258.048113,2790,21.92967656
300,9,0.5,0.1,447.0636286,13612.17363,0.56443313,18.61900663,2355929.132,2828246.256,1637405.727,1190840.529,0.3,0.3,0.1,0.4,1310334.568,1.871906525,45.33835371,10378.55999,1817.801321,2420.777115,636.5242201,537.2659356,891.282875,131.4074383,501.2224178,270.3410525,52.68397301,188.5254091,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3275.836419,443.6136413,554.5170517,258.0585539,2790,21.75004605
300,11,0.6,0.3,447.0636286,12362.43211,0.56443313,15.11972146,2138498.423,2567224.998,1486288.157,1080936.841,0.3,0.3,0.3,0.4,1549726.246,2.213894637,41.15403839,9125.562057,792.776928,2420.777115,577.7788572,487.6806645,814.0640758,138.0944617,456.8479827,270.3410525,47.82172422,188.6509616,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3874.315615,446.8700579,558.5875723,258.4283533,2790,20.86042908
300,9,0.4,0.2,447.0636286,12369.0445,0.56443313,17.0110199,2139570.556,2568512.071,1487033.305,1081478.767,0.3,0.3,0.3,0.4,1283884.404,1.834120578,41.17467089,9140.622441,819.4106524,2420.777115,578.0685255,487.9251649,814.4459597,125.4938744,457.0667892,270.3410525,47.84569955,188.5193747,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3209.711011,438.4220633,548.0275791,258.5579158,2790,20.33013708
350,10,0.4,0.3,447.0636286,12204.33098,0.658505318,15.1532829,2754028.128,3306156.216,1914090.441,1392065.775,0.3,0.2,0.3,0.4,1538808.017,2.198297167,34.83363845,8960.936085,596.104344,2420.777115,489.0441037,481.5802292,1031.594807,121.8363412,389.8204871,270.3410525,40.47730714,188.6320643,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3847.020041,453.3948996,566.7436245,258.5696924,2790,20.59239944
350,10,0.5,0.1,447.0636286,14098.21078,0.658505318,19.32862806,3180875.267,3818577.751,2612711.093,1205866.658,0.1,0.2,0.1,0.3,1331985.694,1.902836706,40.23250812,10860.00254,2044.960153,2420.777115,564.841106,556.2213316,1259.260223,130.5236651,447.0752046,270.3410525,46.75088966,188.5235658,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3329.964235,448.2082426,560.2603032,258.5930804,2790,22.27275633
300,10,0.4,0.1,447.0636286,13986.5788,0.56443313,19.48733175,2419851.368,2904983.635,1681832.631,1223151.004,0.1,0.3,0.3,0.4,1266198.988,1.808855698,46.56849638,10757.87141,2119.621588,2420.777115,653.7947106,551.8434807,913.9014215,139.9746796,514.2680135,270.3410525,54.11342066,188.507691,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3165.497471,438.7073898,548.3842373,259.06179,2790,22.10239118
350,11,0.4,0.1,447.0636286,14340.64546,0.658505318,20.18257839,3234494.322,3882946.365,2248021.58,1634924.785,0.1,0.2,0.3,0.4,1271049.992,1.815785703,40.91069538,11109.22019,2320.025527,2420.777115,574.3624623,565.5975054,1199.382053,137.7035468,454.2673434,270.3410525,47.53895532,188.4964006,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3177.62498,441.4252661,551.7815827,259.0798037,2790,22.44658465
350,10,0.5,0.3,447.0636286,12231.44325,0.658505318,15.13045551,2760037.336,3313370.151,1918266.93,1395103.222,0.3,0.2,0.3,0.4,1546161.406,2.208802008,34.90964443,8986.571454,616.4877895,2420.777115,490.1111835,482.6310344,1033.70321,121.963342,390.6265263,270.3410525,40.56562743,188.63634,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3865.403515,454.8717965,568.5897456,259.1338838,2790,20.63887538
300,9,0.5,0.2,447.0636286,12407.88681,0.56443313,16.99166667,2146144.139,2576403.528,1491602.043,1084801.486,0.3,0.3,0.3,0.4,1290616.724,1.843738177,41.30117531,9177.731783,849.2264989,2420.777115,579.8445743,489.424275,816.7871585,125.6780272,458.4083617,270.3410525,47.99269994,188.5237869,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3226.54181,440.1550236,550.1937796,259.3523052,2790,20.39056274
350,10,0.6,0.3,447.0636286,12255.89368,0.658505318,15.08768689,2765454.485,3319873.331,1922031.929,1397841.403,0.3,0.2,0.3,0.4,1556643.377,2.223776253,34.97816189,9009.285478,634.4659698,2420.777115,491.0731289,483.5783087,1035.603652,122.0777064,391.3531502,270.3410525,40.64524593,188.6419154,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3891.608443,456.6082031,570.7602539,259.6424882,2790,20.68711083
300,9,0.6,0.1,447.0636286,13704.48155,0.56443313,18.58758847,2371714.216,2847195.937,1648376.595,1198819.342,0.3,0.3,0.1,0.4,1323372.124,1.890531605,45.64212758,10467.24411,1889.028524,2420.777115,640.7890293,540.8657426,896.8717058,131.8275599,504.4439231,270.3410525,53.03696365,188.5342572,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3308.430309,447.2374401,559.0468001,259.7875855,2790,21.88517247
300,9,0.6,0.2,447.0636286,12442.68045,0.56443313,16.95005768,2152028.471,2583467.552,1495691.741,1087775.811,0.3,0.3,0.3,0.4,1300033.456,1.857190652,41.41441552,9210.617193,875.58225,2420.777115,581.4344013,490.7662009,818.8825102,125.8426216,459.609268,270.3410525,48.12428708,188.5292534,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3250.08364,442.06326,552.579075,260.0634014,2790,20.45036732
350,10,0.5,0.1,447.0636286,13966.39274,0.658505318,19.27914778,3151476.814,3783285.491,2190323.179,1592962.312,0.3,0.2,0.1,0.4,1306249.92,1.866071315,39.86066912,10727.82948,2016.872131,2420.777115,559.6207019,551.0805303,1170.499258,129.9456406,443.1318723,270.3410525,46.31880614,188.5141371,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3265.624801,448.5632582,560.7040727,260.2423359,2790,22.09521384
350,10,0.6,0.1,447.0636286,14208.69928,0.658505318,19.28680562,3205399.122,3848018.154,2632854.526,1215163.628,0.1,0.2,0.1,0.3,1347696.229,1.925280328,40.54269199,10966.23134,2129.267824,2420.777115,569.1959079,560.5097306,1268.397764,131.0037167,450.3646876,270.3410525,47.11132884,188.5339794,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3369.240573,452.4679372,565.5849215,260.5867767,2790,22.43285535
350,9,0.4,0.3,447.0636286,12204.83085,0.658505318,14.68033789,2754226.556,3306394.425,2262269.87,1044124.555,0.1,0.2,0.3,0.3,1617220.28,2.310314686,34.83614823,8950.036261,522.9808347,2420.777115,489.0793394,481.6149275,1099.659522,115.8563186,389.8471031,270.3410525,40.48022354,188.6715918,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4043.0507,464.7945839,580.9932299,260.7218894,2790,20.7285378
350,11,0.4,0.3,447.0636286,12312.23154,0.658505318,15.59519477,2777928.155,3334847.726,1930701.315,1404146.411,0.3,0.2,0.3,0.4,1478199.542,2.111713632,35.135932,9072.747798,681.3677289,2420.777115,493.2881299,485.7595277,1039.978838,128.0431392,393.0262936,270.3410525,40.82857761,188.6091621,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3695.498855,449.483746,561.8546825,260.8136139,2790,20.63018324
350,9,0.5,0.3,447.0636286,12227.9935,0.658505318,14.65772976,2759362.935,3312560.546,2266488.795,1046071.751,0.1,0.2,0.3,0.3,1624449.786,2.320642551,34.90111443,8971.834144,540.167706,2420.777115,489.9914273,482.5131046,1101.588495,115.9595457,390.5360661,270.3410525,40.55571542,188.6756828,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4061.124465,466.1593532,582.6991916,261.2081117,2790,20.76968689
300,9,0.4,0.1,447.0636286,13613.20565,0.56443313,18.66036015,2356155.122,2828517.553,1935301.484,893216.0693,0.3,0.2,0.3,0.3,1293258.7,1.847512429,45.34270274,10376.62502,1757.451652,2420.777115,636.585278,537.3174728,949.5305872,131.4134634,501.268539,270.3410525,52.68902666,188.5226031,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3233.14675,446.5806296,558.225787,261.4350392,2790,21.74623002
350,11,0.5,0.3,447.0636286,12344.2035,0.658505318,15.57246447,2784999.337,3343336.538,1935615.891,1407720.648,0.3,0.2,0.3,0.4,1485771.838,2.122531197,35.22537007,9103.095504,705.5308761,2420.777115,494.5437886,486.9960359,1042.458574,128.1988314,393.9747795,270.3410525,40.93250624,188.6137112,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3714.429594,451.107999,563.8849987,261.4775116,2790,20.68317636
300,10,0.5,0.1,447.0636286,14120.16057,0.56443313,19.49389574,2442592.612,2932284.048,1697638.133,1234645.915,0.1,0.3,0.3,0.4,1277704.783,1.825292547,47.00613712,10887.09044,2223.685619,2420.777115,659.938933,557.0296518,921.9396746,140.6019306,518.9091697,270.3410525,54.62196698,188.517088,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3194.261957,443.0701361,553.8376701,261.4963972,2790,22.28432009
350,9,0.6,0.3,447.0636286,12248.94756,0.658505318,14.61655594,2764008.191,3318137.084,2270304.321,1047832.763,0.1,0.2,0.3,0.3,1634831.751,2.33547393,34.9598688,8991.151824,555.3137959,2420.777115,490.8163046,483.3254013,1103.332859,116.0528163,391.159153,270.3410525,40.62398904,188.681104,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4087.079378,467.7957411,584.7446764,261.6478432,2790,20.81316274
350,9,0.4,0.3,447.0636286,12113.47986,0.658505318,14.65270469,2733874.161,3281961.778,1900083.135,1381878.644,0.1,0.3,0.1,0.4,1595764.688,2.27966384,34.57872603,8858.789727,517.4906422,2420.777115,485.465281,478.0559895,1024.521588,115.4463002,387.1171548,270.3410525,40.18109437,188.6652764,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3989.41172,464.6901332,580.8626665,261.7602029,2790,20.58576767
350,11,0.6,0.3,447.0636286,12372.97135,0.658505318,15.52842762,2791358.663,3350970.784,1940035.717,1410935.067,0.3,0.2,0.3,0.4,1496485.867,2.137836953,35.30580443,9129.991711,726.8638686,2420.777115,495.6730404,488.1080651,1044.688362,128.3386739,394.8277814,270.3410525,41.02597239,188.6195461,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3741.214667,452.9796408,566.2245511,262.0745749,2790,20.73728902
300,10,0.4,0.2,447.0636286,12546.1983,0.56443313,17.63478508,2169512.526,2604456.814,1507843.419,1096613.395,0.3,0.3,0.3,0.4,1218327.236,1.740467481,41.75088501,9320.289635,959.3802866,2420.777115,586.158238,494.7534521,825.1063653,132.8555192,463.1775085,270.3410525,48.51527061,188.4965936,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3045.818091,435.9086698,544.8858373,262.1762744,2790,20.44364412
350,10,0.6,0.1,447.0636286,14074.25333,0.658505318,19.23734717,3175445.606,3812059.551,2206981.845,1605077.706,0.3,0.2,0.1,0.4,1321567.661,1.887953802,40.16383241,10831.48129,2099.683959,2420.777115,563.8769388,555.2718663,1178.842684,130.4171192,446.3469024,270.3410525,46.67108727,188.5243338,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3303.919153,452.7720331,565.9650413,262.2216284,2790,22.25203028
350,9,0.5,0.3,447.0636286,12136.22399,0.658505318,14.63016198,2738924.112,3288024.144,1903592.925,1384431.218,0.1,0.3,0.1,0.4,1602884.309,2.289834728,34.64259907,8880.181308,534.4722845,2420.777115,486.3620214,478.9390531,1026.294199,115.5481845,387.7945249,270.3410525,40.25531598,188.6693242,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4007.210773,466.0426778,582.5533473,262.2437204,2790,20.62625888
350,11,0.5,0.1,447.0636286,14505.95547,0.658505318,20.19582053,3274091.082,3930481.491,2275541.916,1654939.575,0.1,0.2,0.3,0.4,1285602.567,1.836575096,41.41152512,11268.86865,2445.248802,2420.777115,581.3938218,572.5216525,1213.143359,138.5067861,459.5786155,270.3410525,48.12092839,188.5082788,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3214.006418,447.0868236,558.8585295,262.2514651,2790,22.67158641
350,9,0.4,0.2,447.0636286,12385.62352,0.658505318,16.94883737,2794104.056,3354266.573,1941943.806,1412322.768,0.3,0.2,0.3,0.4,1305333.138,1.864761625,35.34052884,9145.606228,751.9195949,2420.777115,496.160551,488.5881406,1045.650896,116.6551288,395.1960319,270.3410525,41.06632278,188.5231611,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3263.332844,450.0172934,562.5216167,262.3323338,2790,20.35096457
350,9,0.6,0.3,447.0636286,12156.80043,0.658505318,14.58912572,2743491.476,3293507.174,1906767.311,1386739.863,0.1,0.3,0.1,0.4,1613128.541,2.304469345,34.70036824,8899.135589,549.4365902,2420.777115,487.173067,479.7377289,1027.89725,115.640248,388.4071638,270.3410525,40.32244478,188.6746948,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4032.821353,467.6648437,584.5810547,262.6810317,2790,20.66906034
350,10,0.4,0.3,447.0636286,12304.86843,0.658505318,15.18533996,2776395.51,3333007.815,2280479.031,1052528.784,0.1,0.2,0.3,0.3,1540372.574,2.200532248,35.11654671,9055.857594,602.9437976,2420.777115,493.0159717,485.4915203,1107.983705,122.3083322,392.8207137,270.3410525,40.80605156,188.6411006,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3850.931434,459.0108393,573.7635492,262.8204573,2790,20.73080434
350,9,0.5,0.2,447.0636286,12421.70618,0.658505318,16.92280733,2802070.399,3363830.011,1947480.533,1416349.478,0.3,0.2,0.3,0.4,1312781.148,1.87540164,35.44128915,9179.929435,779.2933404,2420.777115,497.5751674,489.9811823,1048.443582,116.8139928,396.2645895,270.3410525,41.18340805,188.5277723,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3281.952869,451.7767437,564.7209297,263.0802765,2790,20.40902109
300,10,0.5,0.2,447.0636286,12593.49302,0.56443313,17.61683694,2177485.486,2614028.195,1513384.744,1100643.45,0.3,0.3,0.3,0.4,1225284.132,1.750405903,41.90431955,9365.609944,995.847646,2420.777115,588.3123699,496.5716915,827.9435172,133.0886764,464.8046733,270.3410525,48.69356427,188.5014047,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3063.21033,437.8830727,547.3538409,263.1397724,2790,20.51501008
350,10,0.5,0.3,447.0636286,12332.51841,0.658505318,15.16244011,2782514.97,3340354.106,2285505.441,1054848.665,0.1,0.2,0.3,0.3,1547807.827,2.211154039,35.19394718,9082.004707,623.5931189,2420.777115,494.1026295,486.561605,1110.280854,122.4371175,393.6415415,270.3410525,40.89599228,188.6454476,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3869.519569,460.513708,575.642135,263.3997406,2790,20.77801136
300,9,0.5,0.1,447.0636286,13717.74065,0.56443313,18.65832581,2374034.333,2849981.192,1949987.131,899994.0606,0.3,0.2,0.3,0.3,1303631.715,1.862331022,45.68677676,10477.4852,1838.099872,2420.777115,641.4158779,541.3948482,956.3020508,131.8891869,504.9174252,270.3410525,53.08884679,188.5306896,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3259.079288,450.255453,562.8193162,263.4188866,2790,21.89204244
300,10,0.6,0.1,447.0636286,14240.93367,0.56443313,19.46738367,2463121.757,2956928.88,1711906.194,1245022.686,0.1,0.3,0.3,0.4,1292003.032,1.845718616,47.40120743,11003.51204,2317.403796,2420.777115,665.4854913,561.7113519,929.1922119,141.1655545,523.0988686,270.3410525,55.0810457,188.5273218,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3230.007579,447.4216304,559.2770381,263.6941839,2790,22.45506037
350,9,0.6,0.2,447.0636286,12454.13019,0.658505318,16.87151491,2809224.62,3372418.512,1952452.822,1419965.689,0.3,0.2,0.3,0.4,1323408.744,1.89058392,35.53177753,9210.359331,803.4810656,2420.777115,498.8455719,491.2322116,1050.951177,116.9564606,397.2242139,270.3410525,41.28855716,188.5336728,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3308.52186,453.7708553,567.2135692,263.7519707,2790,20.46780586
350,10,0.4,0.3,447.0636286,12211.71417,0.658505318,15.1556507,2755671.725,3308129.322,1915232.765,1392896.556,0.1,0.3,0.1,0.4,1519548.041,2.170782915,34.85442708,8962.766702,596.4967621,2420.777115,489.335964,481.8676382,1032.171509,121.8710919,390.0409494,270.3410525,40.50146389,188.6349219,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3798.870102,458.9474694,573.6843368,263.8472538,2790,20.58759927
350,10,0.6,0.3,447.0636286,12357.45255,0.658505318,15.1195115,2788031.147,3346976.167,2290036.324,1056939.842,0.1,0.2,0.3,0.3,1558406.388,2.22629484,35.26371717,9105.175882,641.8071165,2420.777115,495.0821596,487.526196,1112.351304,122.5530798,394.3814483,270.3410525,40.97706625,188.6511109,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3896.01597,462.2766637,577.8458297,263.9219155,2790,20.82695328
300,10,0.6,0.2,447.0636286,12635.83004,0.56443313,17.57460582,2184616.101,2622588.356,1518340.627,1104247.729,0.3,0.3,0.3,0.4,1234956.094,1.764222992,42.04154368,9405.817388,1028.136822,2420.777115,590.2389173,498.1978336,830.4803914,133.2968233,466.2599278,270.3410525,48.85302115,188.5072513,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3087.390236,440.0126493,550.0158117,264.0014766,2790,20.58468352
350,10,0.5,0.3,447.0636286,12238.85918,0.658505318,15.1328159,2761687.56,3315351.212,1919413.86,1395937.353,0.1,0.3,0.1,0.4,1526865.3,2.181236143,34.93051687,8988.422386,616.8948251,2420.777115,490.4042205,482.9196022,1034.282164,121.9981932,390.8478774,270.3410525,40.58988158,188.6392213,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3817.163249,460.4367987,575.5459984,264.4232519,2790,20.63404031
350,11,0.6,0.1,447.0636286,14646.88226,0.658505318,20.15948642,3305525.603,3968218.01,2297389.374,1670828.636,0.1,0.2,0.3,0.4,1302568.53,1.860812185,41.80911683,11404.72928,2553.78836,2420.777115,586.9757789,578.018499,1224.061278,139.1408466,463.7950537,270.3410525,48.58293702,188.5201275,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3256.421324,452.1529782,565.1912227,264.7693392,2790,22.86967283
