W_S,W_S_max,WTO,AR,t_c,lambda,S,b,c_root,S_vert,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
300,447.063628623853,23226.9520197438,10,0.2,0.4,77.1233212631317,27.7710859101929,4.35977201868505,16.2339568945753,21.2987017614944,0.564645137304285,19.2543722510428,4007579.99420828,4811020.40121042,2785327.60070077,2025692.80050965,0.1,0.2,0.3,0.4,2796386.82637071,19813.0056461207,2340.12827789109,2420.77711531044,1161.10664170108,913.930003810655,1466.48443838096,178.146042509726,861.56831117069,270.34105252,89.6186703644535,189.209793486151,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6990.96706592678,623.946373623156,779.932967028946,321.003203214921,2790,34.3070360064195
300,447.063628623853,20808.7334632107,10,0.2,0.4,69.0315342546168,26.2738528302601,4.14810667041201,13.6916941367501,18.0651331870369,0.564645137304285,18.9613719635567,3587104.27815246,4306247.63283608,2493090.73479984,1813156.89803625,0.1,0.3,0.3,0.4,2173813.54001387,17357.1132074266,1987.4200530746,2420.77711531044,979.801119374195,818.038620171081,1321.60587694227,168.953082728251,755.647047405845,270.34105252,80.2158700091461,189.051286807491,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5434.53385003468,661.620255784093,827.025319730116,384.024270122038,2790,31.2346234503061
300,447.063628623853,24642.8437490377,10,0.2,0.4,81.8483822045004,28.6091562623752,4.47836226943269,17.7889276258362,23.2713601068943,0.564645137304285,19.3981798026228,4253109.61339361,5105773.84561057,2955974.33166928,2149799.51394129,0.3,0.1,0.3,0.4,3155871.69947847,21250.3762034155,2554.47356338267,2420.77711531044,1271.3509964001,969.924330804213,1550.69221400552,183.28217527926,924.718391640767,270.34105252,95.1092751779018,189.299607149811,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7889.67924869617,602.467545622251,753.084432027814,284.660328139784,2790,36.0711444138398
300,447.063628623853,21903.2845252536,10,0.2,0.4,72.708322313619,26.9644807688965,4.24570759779439,14.8280840455904,19.511959420729,0.564645137304285,19.1018148643151,3778162.21013554,4535608.89572094,2625878.83436476,1909730.06135619,0.3,0.2,0.3,0.4,2456537.32961475,18469.476599441,2145.41571673599,2420.77711531044,1061.37353283037,861.610192453515,1387.54676827445,173.196301678788,803.535479961058,270.34105252,84.4883630976562,189.120519493203,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6141.34332403687,643.807925812611,804.759907265764,354.723407038942,2790,32.6367523381612
300,447.063628623853,19826.6320529524,10,0.2,0.4,65.8424530330665,25.6597843001586,4.06137837775333,12.7369469581936,16.8478162538306,0.564645137304285,18.8180850106259,3421389.18842253,4107309.95008707,2377916.28689251,1729393.66319456,0.3,0.3,0.3,0.4,1909723.92043393,16355.2876815787,1853.38454947121,2420.77711531044,914.765109677038,780.246659268112,1264.2531554719,165.176124544761,715.808572498422,270.34105252,76.5101009359435,188.987207747459,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4774.30980108482,681.344371373688,851.680464217109,413.460194380939,2790,29.9689846352724
350,447.063628623853,25004.7927027203,10,0.2,0.4,71.2027318044161,26.6838400168372,4.20603957937222,14.2729584752973,18.8016885934465,0.658752660188332,19.3367092948984,5629452.87553601,6758046.66931094,4623926.6684759,2134120.00083503,0.1,0.1,0.1,0.3,3273912.96278603,21599.7015035634,2400.48837475206,2420.77711531044,1024.47673832622,984.399400395176,2157.27432398145,171.472628310009,782.88807773479,270.34105252,82.7388401603886,189.334312059158,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8184.78240696508,615.091199156913,768.863998946141,278.302586359245,2790,36.5193771357
350,447.063628623853,23218.4638565154,10,0.2,0.4,66.1346583001942,25.7166596392677,4.06940898277181,12.748501835728,16.8590756451941,0.658752660188332,19.1454129304729,5228759.24709295,6277021.90527365,4294804.46150302,1982217.44377063,0.1,0.1,0.3,0.3,2805990.05362336,19782.7795348505,2152.23245903733,2420.77711531044,917.386201133705,914.330314180976,2011.94692517274,165.526114032749,718.467426050361,270.34105252,76.849648651013,189.218911654176,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7014.9751340584,645.684321664842,807.105402081053,328.382538627393,2790,34.3137757828493
350,447.063628623853,21070.0500539263,10,0.2,0.4,59.9527571998742,24.4852521326357,3.89564765885414,10.9708142708975,14.5871946676311,0.658752660188332,18.8753309237094,4740003.82937852,5690280.70753724,3893349.95778864,1796930.7497486,0.1,0.2,0.1,0.3,2243164.24790781,17601.3152089816,1861.72549980812,2420.77711531044,789.61340545506,828.862205476819,1833.93572229171,157.940744875898,640.7363275801,270.34105252,69.6661696739468,189.078113171309,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5607.91061976951,678.734844944723,848.418556180904,385.344312070556,2790,31.5712119087335
350,447.063628623853,19809.06679753,10,0.2,0.4,56.3243272701749,23.7327468427434,3.78958621169535,9.97224588753406,13.3074422278713,0.658752660188332,18.6906324928882,4453131.75602136,5345896.46581196,3657718.63450292,1688177.83130904,0.1,0.2,0.3,0.3,1907813.78676737,16318.0383379978,1697.54917567992,2420.77711531044,717.627860028886,778.697361417679,1729.03381704075,153.297155829162,596.006516334351,270.34105252,65.4498695913713,188.995714278132,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4769.53446691843,701.028459532275,876.285574415343,421.544452380971,2790,29.9517938884319
350,447.063628623853,17411.8541677813,10,0.2,0.4,49.544600186753,22.2586163511466,3.58213343530418,8.20184199583207,11.0309475593646,0.658752660188332,18.2697347176888,3917110.83157206,4702413.96347186,3217441.1329018,1484972.83057006,0.1,0.3,0.3,0.3,1252034.20817148,13872.3753860276,1403.97300394895,2420.77711531044,593.352244954297,684.964571763266,1532.09032541416,144.181535987207,515.467095869593,270.34105252,57.5717061941137,188.842980588256,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3130.08552042869,749.478781753633,936.848477192041,495.5998855053,2790,26.7855502980682
350,447.063628623853,22797.5422656244,10,0.2,0.4,64.9341003864269,25.4821703130693,4.03630289430441,12.3961423854929,16.4093628115123,0.658752660188332,19.0961862298052,5133840.3580471,6163073.65912017,4216839.87202959,1946233.78709058,0.3,0.1,0.1,0.3,2696462.72040079,19357.4893210534,2094.84462660528,2420.77711531044,892.417228277712,897.731929579237,1977.44274457741,164.082934630045,703.325651689554,270.34105252,75.4545790123461,189.186424800726,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6741.15680100197,650.052944571012,812.566180713764,337.461395844854,2790,33.7723428747751
350,447.063628623853,21274.87220244,10,0.2,0.4,60.5191738041509,24.6006450736868,3.91192032128934,11.1290189692024,14.7896608104449,0.658752660188332,18.9038902395079,4784786.0378822,5744040.86180337,3930133.22123388,1813907.64056948,0.3,0.1,0.3,0.3,2299327.52200041,17810.8955834971,1887.84591282358,2420.77711531044,800.2929733126,836.693206202725,1850.28240935049,158.652256139582,647.553222942877,270.34105252,70.3243558375644,189.086041007586,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5748.31880500103,673.976618942904,842.470773678629,378.471829204325,2790,31.8477151063235
350,447.063628623853,18508.3649167653,10,0.2,0.4,52.7048259802981,22.9575316574535,3.68043465868722,9.01355828501177,12.076136613007,0.658752660188332,18.4733172148487,4166965.60160649,5002359.6657941,3422667.13975386,1579692.52604024,0.3,0.2,0.3,0.3,1549124.79593441,14990.1141668656,1538.53093161754,2420.77711531044,652.257800832735,728.656072175387,1624.05105643926,148.506644863715,553.299053825834,270.34105252,61.2439447469981,188.910271649012,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3872.81198983602,728.250749899727,910.313437374658,462.35954724138,2790,28.2505402024813
350,447.063628623853,16366.2238491651,10,0.2,0.4,46.5163484296113,21.5676490210712,3.4850613337062,7.44903399352997,10.059245338494,0.658752660188332,18.0542281042853,3677690.2344956,4414994.27910636,3020785.55938856,1394208.7197178,0.3,0.3,0.3,0.3,968488.22641215,12808.6943928357,1278.89571590852,2420.77711531044,537.756142892894,643.09774995071,1443.68716222203,139.899733412432,479.46735046273,270.34105252,54.052823817693,188.770747259189,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2421.22056603038,767.529456329448,959.41182041181,525.239089139275,2790,25.3700086676793
350,447.063628623853,25773.4666133041,10,0.2,0.4,73.4129508183077,27.0948243800006,4.26413469784455,14.952180354524,19.6655876023276,0.658752660188332,19.4107291207693,5804197.90944137,6967824.62117811,4034003.72805049,2933820.89312763,0.1,0.1,0.1,0.4,3534568.12042943,22395.8276438093,2512.11588266565,2420.77711531044,1073.05663253822,1014.95704214844,2077.20234349529,173.996592955276,811.539837473392,270.34105252,85.307153946609,189.385456633811,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8836.42030107357,587.638969494732,734.548711868415,242.796599379639,2790,37.4823819958308
350,447.063628623853,24081.1830205,10,0.2,0.4,68.5467998639075,26.1814437844645,4.13505192913205,13.46027247705,17.7663843504027,0.658752660188332,19.2429325656872,5419468.74542154,6505964.88045803,3766611.24658097,2739353.63387707,0.1,0.1,0.3,0.4,3095251.31249381,20677.2202417709,2270.05961218917,2420.77711531044,966.292353139768,947.679557538069,1947.38693957985,168.384951868544,748.515468558212,270.34105252,79.652600029796,189.274076753894,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7738.12828123451,613.962778729126,767.453473411408,287.99666533227,2790,35.4042160081174
350,447.063628623853,22132.0219131673,10,0.2,0.4,63.0128057257155,25.1023516280279,3.9826959324999,11.8348604281343,15.6921954362583,0.658752660188332,19.0157571294466,4981938.35262681,5980718.31047636,3462521.12711789,2518197.18335847,0.1,0.2,0.1,0.4,2577204.89206104,18694.6039977166,2004.46605747601,2420.77711531044,851.900700238851,871.168981953567,1799.16725723571,161.744073955138,678.928064934184,270.34105252,73.2220004608621,189.148230430569,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6443.0122301526,647.41791545075,809.272394313438,342.703028555759,2790,32.9441054511336
350,447.063628623853,20932.7086173131,10,0.2,0.4,59.5655739080698,24.4060594746612,3.88448123725568,10.8591942368215,14.4441101021531,0.658752660188332,18.8566276206064,4709392.22164703,5653532.07880795,3273097.51930987,2380434.55949809,0.1,0.2,0.3,0.4,2257666.0766578,17474.0006992406,1844.49063545731,2420.77711531044,781.825306358828,823.509199007882,1706.4939383724,157.452358714993,635.93161263218,270.34105252,69.216255805735,189.069800367711,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5644.16519164451,668.707918072451,835.884897590563,377.217670148268,2790,31.4214967755847
350,447.063628623853,19475.2057844477,10,0.2,0.4,55.3994312643919,23.5370837752666,3.76202545509015,9.72091740992196,12.984766852474,0.658752660188332,18.6377788461777,4380007.33582876,5258112.04781364,3044170.13294474,2213941.9148689,0.1,0.3,0.1,0.4,1864157.09942942,15990.264477197,1656.96146690875,2420.77711531044,700.60624268424,765.910233211558,1594.10908000146,152.088697075789,584.999113795913,270.34105252,64.3751239903505,188.975370076325,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4660.39274857355,694.941307250651,868.676634063314,419.372487940676,2790,29.5197740597418
350,447.063628623853,18609.6861144048,10,0.2,0.4,52.9869035494047,23.0188843233995,3.68906882587311,9.08411898889242,12.1667091900042,0.658752660188332,18.4917075866171,4189267.30748616,5029132.42195218,2911602.98113021,2117529.44082197,0.1,0.3,0.3,0.4,1622896.81013552,15104.6223933114,1551.17741105982,2420.77711531044,657.058775384054,732.555921782897,1528.82272442469,148.886035418662,556.54019122139,270.34105252,61.5717238969225,188.921183905117,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4057.2420253388,715.063721093363,893.829651366704,448.489978366546,2790,28.3949295136245
350,447.063628623853,23691.6424749609,10,0.2,0.4,67.4349636552826,25.9682428468471,4.10493716949208,13.1275021847669,17.3421874267795,0.658752660188332,19.2006317168373,5331564.39985569,6400437.45480875,3705516.42120506,2694921.03360368,0.3,0.1,0.1,0.4,2993595.18808166,20283.4975620753,2215.9576762427,2420.77711531044,942.704206712154,932.307776821335,1917.66012116031,167.073855223715,734.35474678306,270.34105252,78.3606265897511,189.244181459054,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7483.98797020416,618.144912885622,772.681141107028,296.541671432195,2790,34.907912942676
350,447.063628623853,22326.4678168608,10,0.2,0.4,63.5532351854087,25.2097669932526,3.99785413941634,11.9899196257372,15.8903041964498,0.658752660188332,19.0404388022043,5024665.95729585,6032011.95353643,3492217.44678425,2539794.50675218,0.3,0.1,0.3,0.4,2630351.40887927,18893.4246333539,2029.97727658873,2420.77711531044,862.457527588287,878.64071109992,1813.67110152514,162.405676923415,685.541276332185,270.34105252,73.8499891004883,189.156151118483,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6575.87852219818,643.043183506854,803.803979383568,336.300540127173,2790,33.2029508736403
350,447.063628623853,20662.8215719577,10,0.2,0.4,58.8158298603504,24.2519751485009,3.86275791106748,10.6516722407514,14.1783599143342,0.658752660188332,18.8178154927563,4650115.72089501,5582371.81379954,3231899.4711471,2350472.34265244,0.3,0.2,0.1,0.4,2184040.51113658,17200.2143843638,1810.30016122338,2420.77711531044,767.711153454941,813.143608823185,1686.30099336069,156.501910824554,626.914877773342,270.34105252,68.3450398937409,189.048960289447,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5460.10127784144,672.60718759391,840.758984492387,383.996789040222,2790,31.065329042208
350,447.063628623853,19620.592852145,10,0.2,0.4,55.8004695437194,23.6221230086797,3.77400304213126,9.82811361698109,13.1223408334108,0.658752660188332,18.6612656380865,4411714.35096074,5296175.69142946,3066206.97924863,2229968.71218082,0.3,0.2,0.3,0.4,1904941.84119998,16139.3357705557,1674.77661781625,2420.77711531044,707.803512755493,771.454777714004,1604.94664438532,152.613972445159,589.717501595591,270.34105252,64.8411376003707,188.980602364433,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4762.35460299996,691.257081589296,864.07135198662,414.206235309226,2790,29.7208397359529
350,447.063628623853,18340.4983255067,10,0.2,0.4,52.1190131595673,22.8295889493366,3.66243180177658,8.85538099940709,11.8723456405096,0.658752660188332,18.4458706377437,4120649.88331007,4946758.56339745,2863912.85249326,2082845.71090419,0.3,0.3,0.1,0.4,1557818.75782075,14836.1530211451,1513.98653488834,2420.77711531044,637.574732005558,720.556947901589,1505.29726186061,147.715333370823,545.168246866285,270.34105252,60.5632198350455,188.897448985944,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3894.54689455187,714.345304361566,892.931630451958,451.358632037554,2790,28.0239461616189
350,447.063628623853,17582.069346553,10,0.2,0.4,50.0162962413264,22.3643234284712,3.59699397921164,8.31812841042638,11.1806587686668,0.658752660188332,18.3036068148102,3954404.21405198,4747183.93043455,2748369.64393579,1998814.28649876,0.3,0.3,0.3,0.4,1343718.33384002,14058.9883559412,1424.31155852174,2420.77711531044,601.198713495341,691.485970108865,1448.21046955111,144.836063850372,520.832990341943,270.34105252,58.1198253950853,188.85052919759,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3359.29583460004,733.080990611823,916.351238264779,477.872771841761,2790,27.0259805121317
