W_S,W_S_max,WTO,S,b,c_root,AR_vert,S_vert,AR_orizz,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
300,447.063628623853,24196.7990270622,80.5936603324176,28.3890225848685,4.29385346857384,2.5,17.392485729903,4,22.4850141073345,0.564433129961166,19.7187518765885,4187910.16152225,5027503.19510474,3439870.60717693,1587632.58792781,0.1,0.1,0.3,0.3,2887321.90637477,20842.0683267522,2800.23074293794,2420.77711531044,1242.09863991676,955.055237651065,1631.74684788241,181.933730176284,907.955844795297,270.34105252,93.6512660567748,189.244850519673,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7218.30476593691,564.73070030999,705.913375387487,263.013939906279,2790,35.4695125688052
300,447.063628623853,22247.670308642,74.0991584729463,27.2211606058497,4.13434213119302,2.5,15.2847514533216,4,19.8423399336799,0.564433129961166,19.5005928799906,3850434.60551547,4622370.47480848,3162674.53539528,1459695.93941321,0.1,0.2,0.1,0.3,2406278.53127489,18862.4391505033,2473.17099669945,2420.77711531044,1093.96971170242,878.09224105656,1507.49966152356,174.77211779874,822.167089983979,270.34105252,86.1045394403276,189.120063231931,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6015.69632818723,595.231158138717,744.038947673396,313.025712141764,2790,33.0223604029691
300,447.063628623853,21066.6155223133,70.141791222631,26.4842955773098,4.0337769323373,2.5,14.0484770049092,4,18.2888932989867,0.564433129961166,19.3485355066968,3644796.86115551,4375506.435961,2993767.561447,1381738.874514,0.1,0.2,0.3,0.3,2111435.40451013,17661.1943798478,2280.34848422246,2420.77711531044,1006.2518827493,831.195649652349,1431.51883942063,170.246557284751,770.647844257044,270.34105252,81.5060083435266,189.04420176332,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5278.58851127532,615.421142465522,769.276428081902,345.025474442224,2790,31.5287916326088
300,447.063628623853,18763.1913987739,62.4710812781749,24.9942155864462,3.83062962691045,2.5,11.7629422002513,4,15.4092444257395,0.564433129961166,18.9946647481294,3246201.68642368,3897000.82403803,2666368.98486813,1230631.8391699,0.1,0.3,0.3,0.3,1522589.16910975,15314.7138127748,1921.15934406428,2420.77711531044,845.298437835329,740.294547806286,1283.59252120512,161.077906291594,673.481081725105,270.34105252,72.5925070223357,188.898143171283,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3806.47292277437,658.477585999156,823.096982498945,410.715257569169,2790,28.5423454128247
300,447.063628623853,23815.6057374323,79.3234393402522,28.1644171500587,4.26316482582045,2.5,16.9724206414706,4,21.9588641480718,0.564433129961166,19.6791147500822,4121905.32468363,4948265.69589872,3385655.47614123,1562610.21975749,0.3,0.1,0.1,0.3,2794641.32457429,20456.8360419153,2735.33770063445,2420.77711531044,1212.59124511368,940.002482086586,1607.48759895465,180.557418700253,891.017810524896,270.34105252,92.1752466825768,189.216826903388,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6986.60331143573,568.769695516977,710.962119396221,270.944132928151,2790,34.9881469063848
300,447.063628623853,22446.5903176343,74.7568106242169,27.3416917223892,4.15079791636597,2.5,15.4934375581015,4,20.1042892127999,0.564433129961166,19.524901305746,3884608.36205777,4663395.39262637,3190744.21600752,1472651.17661885,0.3,0.1,0.3,0.3,2456365.2643671,19065.1736297923,2505.72662867763,2420.77711531044,1108.47774145456,885.885725948739,1520.10589460297,175.511859905934,830.708196811542,270.34105252,86.8687429314883,189.12927766262,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6140.91316091775,591.416687842029,739.270859802536,307.268668001489,2790,33.283425484495
300,447.063628623853,20797.9724303262,69.25503467853,26.3163513197651,4.01086566455772,2.5,13.7771157273085,4,17.9475625963045,0.564433129961166,19.3109870448439,3598718.09110685,4320189.78524232,2955919.32674475,1364270.45849757,0.3,0.2,0.1,0.3,2043468.35380186,17389.0395446272,2237.89145907372,2420.77711531044,987.418519324719,820.68719708741,1414.46320478245,169.2143339307,759.347756562505,270.34105252,80.4755814750029,189.02420700693,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5108.67088450464,618.93288569902,773.666107123775,351.206323174065,2790,31.1774181439829
300,447.063628623853,19795.6278620457,65.9127211629142,25.6734729171794,3.9231969450874,2.5,12.7704813783141,4,16.6800553327389,0.564433129961166,19.1631616864312,3425040.55025181,4111693.33763723,2813263.8625939,1298429.47504334,0.3,0.2,0.3,0.3,1788333.96114528,16367.7303906364,2079.92065981744,2420.77711531044,916.41205255127,781.079365630985,1350.07435469596,165.260362271844,716.749915928374,270.34105252,76.5917537520153,188.960622246227,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4470.8349028632,637.897471409345,797.371839261682,380.036782039271,2790,29.8921219197275
300,447.063628623853,17775.6999426586,59.1768376094227,24.3262898135788,3.73967472190709,2.5,10.8264761156099,4,14.225901711236,0.564433129961166,18.8161181707961,3075022.0120176,3691503.01562737,2525765.22121872,1165737.79440864,0.3,0.3,0.3,0.3,1266506.72995743,14308.4498103797,1773.10341921808,2420.77711531044,779.039899198091,701.25650402897,1219.77610679005,156.960343642188,632.60277398898,270.34105252,68.7645373159633,188.833000424672,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3166.26682489359,677.250132278951,846.562665348689,439.167427839991,2790,27.2369965691807
300,447.063628623853,27799.1747083322,92.5906874145682,30.4287179182049,4.57275888422951,2.5,21.5676322970531,4,27.7033218774348,0.564433129961166,20.0308072626469,4811314.9233629,5775888.26334081,3343935.31035521,2431952.9529856,0.1,0.1,0.1,0.4,3649988.80165827,24468.7791065659,3785.35207869546,2420.77711531044,1534.664922966,1097.22652210029,1741.18301802202,194.410884609699,1072.05349616567,270.34105252,107.592024802893,189.477754179094,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,9124.97200414568,540.395601766341,675.494502207926,201.26310649054,2790,39.8163162012448
300,447.063628623853,25006.9471501992,83.2744069620174,28.8573053076716,4.35785258171521,2.5,18.2851643770938,4,23.6020843780232,0.564433129961166,19.8000224071319,4327210.52341501,5194730.52030613,3007475.56438776,2187254.95591837,0.1,0.1,0.3,0.4,3133826.13179663,21677.6825068605,2939.72971839505,2420.77711531044,1304.15971762777,986.823462370415,1576.05353067218,184.801683484707,943.639569760551,270.34105252,96.7663412972335,189.296752881966,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7834.56532949157,539.264643338667,674.080804173333,229.952834765605,2790,36.480237929189
300,447.063628623853,23213.5518931385,77.3171560299802,27.8059626752933,4.21419862635455,2.5,16.3125317641516,4,21.131638151059,0.564433129961166,19.6142178530333,4017652.28260408,4823111.98391847,2792327.99068964,2030783.99322883,0.1,0.2,0.1,0.4,2690229.12576867,19855.7652141543,2634.24385087028,2420.77711531044,1166.21265818793,916.227039646165,1469.94429885173,178.359920163655,864.332204388335,270.34105252,89.8439098094211,189.182116936029,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6725.57281442167,567.786678984149,709.733348730186,276.370662879603,2790,34.2489275911155
300,447.063628623853,22098.1424589279,73.5788822673409,27.1254276035127,4.12127314523129,2.5,15.1154549618375,4,19.6295687710007,0.564433129961166,19.4835711952837,3823399.35237935,4589915.18893079,2657319.3199073,1932595.86902349,0.1,0.2,0.3,0.4,2412574.29675469,18721.6687185635,2448.12841242357,2420.77711531044,1081.33734258497,871.926727149565,1403.13230846176,174.184467820879,815.067100436517,270.34105252,85.4999692402251,189.110247680194,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6031.43574188673,586.473740364455,733.092175455569,306.250515536143,2790,32.8521431213156
300,447.063628623853,20744.1424438998,69.0766336619587,26.2824339934411,4.00623903432599,2.5,13.7194237991129,4,17.8748282228426,0.564433129961166,19.303895428446,3589447.79084944,4309060.9734087,2494719.51092082,1814341.46248787,0.1,0.3,0.1,0.4,2068898.0924559,17343.6055073541,2229.84214393995,2420.77711531044,983.383271014805,818.573067674567,1322.41587001214,169.005835257889,757.001213369244,270.34105252,80.2682763222302,189.024197744405,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5172.24523113974,610.536936545709,763.171170682137,343.678796622782,2790,31.1188819461416
300,447.063628623853,19891.1166087824,66.2278539117289,25.7347729563967,3.93155397677465,2.5,12.861045029227,4,16.7940286431451,0.564433129961166,19.1784976589782,3441415.8784792,4131351.59481296,2391835.13383908,1739516.46097388,0.1,0.3,0.3,0.4,1850548.46297114,16474.2372243503,2095.11338540064,2420.77711531044,922.691773689559,784.813819250444,1271.19236833298,165.637569433449,720.642973278903,270.34105252,76.9579436083976,188.969833049031,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4626.37115742785,626.879384432064,783.59923054008,368.42732143656,2790,30.0247589461218
300,447.063628623853,24655.7609708614,82.1038722423885,28.6537732667774,4.33003372703334,2.5,17.890864450076,4,23.1086999536497,0.564433129961166,19.7661250509141,4266385.71130784,5121711.53818468,2965201.41684376,2156510.12134092,0.3,0.1,0.1,0.4,3048468.17563777,21322.7432224621,2878.9533584303,2420.77711531044,1276.46825084691,972.952019071478,1555.23775804283,183.555424283892,927.882376803017,270.34105252,95.4061591438916,189.271035866245,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7621.17043909442,543.01774839931,678.772185499137,237.296420883587,2790,36.0405297621139
300,447.063628623853,23399.7041133936,77.9327472349969,27.9164373147787,4.22928843766633,2.5,16.5124327704984,4,21.3822352700139,0.564433129961166,19.6350469517698,4049640.4148244,4861513.1030305,2814560.21754397,2046952.88548653,0.3,0.1,0.3,0.4,2736988.58620301,20045.4215730035,2665.33568500364,2420.77711531044,1180.10844394906,923.522095036507,1480.92917261153,179.03731504299,872.420802271615,270.34105252,90.559237733298,189.190954968275,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6842.47146550754,564.282540390101,705.353175487627,271.042148950244,2790,34.4903677798058
300,447.063628623853,21843.4428600788,72.737855602265,26.9699565446934,4.10005128164139,2.5,14.8511716114837,4,19.2976527787108,0.564433129961166,19.4512998109335,3779696.85639821,4537451.20816112,2626945.43630381,1910505.77185731,0.3,0.2,0.1,0.4,2348318.47560466,18463.6371744974,2406.9137195858,2420.77711531044,1062.99412855845,861.960175390262,1388.07566791256,173.22992558474,804.206867600278,270.34105252,84.5226813040898,189.091418670434,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5870.79618901165,589.805685581425,737.257106976781,312.119427454778,2790,32.5230838580511
300,447.063628623853,20886.1390467654,69.5452231791214,26.3714283229258,4.0183789786965,2.5,13.8622805529051,4,18.0545494068902,0.564433129961166,19.3239815689826,3613797.23461977,4338291.99834306,2511642.73588282,1826649.26246023,0.3,0.2,0.3,0.4,2105555.67822357,17488.6211580622,2252.27874781426,2420.77711531044,993.29424001854,824.126057090623,1330.83007660884,169.55288148808,762.960302865152,270.34105252,80.8127856715043,189.030470067177,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5263.88919555894,607.51788870321,759.397360879013,339.291538083613,2790,31.3091554358032
300,447.063628623853,19691.3864643454,65.5687262383853,25.6063910456716,3.91405227320059,2.5,12.6655459901495,4,16.5476716034631,0.564433129961166,19.1473065141649,3407165.44898449,4090234.63263444,2368030.57678836,1722204.05584608,0.3,0.3,0.1,0.4,1799065.19377105,16271.6998521789,2064.3774795401,2420.77711531044,909.121540064606,777.002883983762,1259.32326863934,164.84753143574,712.370910066503,270.34105252,76.192025534357,188.95482760781,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4497.66298442761,629.686612166527,787.108265208159,373.206552300206,2790,29.7595888248518
300,447.063628623853,18930.7612636925,63.0239166614141,25.1045646569332,3.84566310132309,2.5,11.9197474116388,4,15.6070320588627,0.564433129961166,19.0239021309638,3274928.82091003,3931487.17996402,2276124.15682128,1655363.02314275,0.3,0.3,0.3,0.4,1602654.78544569,15495.9994019618,1946.8912597339,2420.77711531044,856.176033154354,746.84586459609,1213.43440147769,161.757705908934,680.269398337534,270.34105252,73.2349115656682,188.906462694302,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4006.63696361423,644.761861730759,805.952327163449,395.76108776746,2790,28.7725673960566
350,447.063628623853,24035.6472222557,68.6216448166493,26.1957333962325,3.99441296000306,2.5,13.4993630765112,4,17.5942357883611,0.658505318288027,19.5449446696527,5425386.16071944,6513068.62031146,4456310.10863415,2056758.5116773,0.1,0.1,0.1,0.3,2920898.7200008,20662.7634791542,2551.01651834001,2420.77711531044,968.50010511238,948.71433281679,2083.32659655811,168.472810168015,749.652832225783,270.34105252,79.7395711954351,189.247511856616,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7302.24680000201,582.883743101461,728.604678876826,268.214164664209,2790,35.2887508778595
350,447.063628623853,22321.7588543792,63.7222999719171,25.2432763269582,3.86456314753956,2.5,12.0525455090277,4,15.7713255358064,0.658505318288027,19.3424349244199,5038032.61085593,6048058.35636966,4138145.19120029,1909913.16516937,0.1,0.1,0.3,0.3,2483051.17982621,18918.7519754576,2285.71612091059,2420.77711531044,866.402400049164,880.978123590911,1942.58371053676,162.61204540314,687.800897614981,270.34105252,74.0464453879533,189.13788151948,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6207.62794956552,613.006878921672,766.25859865209,316.404305545268,2790,33.1554238831967
350,447.063628623853,20317.9675019383,57.9956022249445,24.082276101927,3.70646421747099,2.5,10.4367664738963,4,13.7297609548994,0.658505318288027,19.0635993954343,4585266.62446689,5504521.7580635,3766251.72920134,1738270.02886216,0.1,0.2,0.1,0.3,1963859.23047608,16879.6590337204,1987.84876959097,2420.77711531044,752.225242442855,801.803552929533,1777.39289667895,155.454838119594,617.037146756175,270.34105252,67.3919207998359,189.010189333173,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4909.6480761902,648.308468217954,810.385585272443,372.764764895554,2790,30.5815309615364
350,447.063628623853,19135.9737322736,54.6198080264203,23.370881033119,3.60970225089149,2.5,9.52363225237395,4,12.5728473294806,0.658505318288027,18.8733759113785,4318368.51709791,5184115.86686424,3547026.64574922,1637089.22111502,0.1,0.2,0.3,0.3,1652597.43080165,15673.9268437213,1818.5525295863,2420.77711531044,687.660850522384,755.1315759468,1679.63847686472,151.061844748677,576.137243565649,270.34105252,63.4691879281072,188.935156675401,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4131.49357700414,672.046888552321,840.058610690401,408.787431285204,2790,29.0561779456577
350,447.063628623853,17699.9936119939,50.5254844736003,22.4778745600202,3.48837526246796,2.5,8.45655505035681,4,11.2175022287662,0.658505318288027,18.611163933811,3994661.81492939,4795512.38286841,3281140.05143628,1514372.33143213,0.1,0.3,0.1,0.3,1270332.62542202,14209.5953783873,1619.90266876898,2420.77711531044,612.31735835673,698.525715870211,1560.66469741143,145.539009713634,527.412030917548,270.34105252,58.7115111730606,188.84442174161,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3175.83156355506,700.3982336066,875.49779200825,452.018056335106,2790,27.1460655700652
350,447.063628623853,16818.199700148,47.9995807973256,21.908806630514,3.41114833083302,2.5,7.82054823938909,4,10.4076771317894,0.658505318288027,18.4307097924233,3794958.02051894,4555771.93339609,3117107.11232364,1438664.82107245,0.1,0.3,0.3,0.3,1033616.4521566,13308.7942101646,1501.04570465861,2420.77711531044,566.966729359018,663.604035627789,1487.02281437308,142.014569441434,497.687965118838,270.34105252,55.77636619708,188.788494118141,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2584.04113039151,719.405489983457,899.256862479322,480.144892840159,2790,25.9732594023225
350,447.063628623853,21922.9957580626,62.5855719426062,25.0171085344822,3.83374831120931,2.5,11.7252957149268,4,15.3583662096719,0.658505318288027,19.2907903581089,4948160.26029943,5940168.3797112,4064325.73348661,1875842.64622459,0.3,0.1,0.1,0.3,2381084.37442929,18515.4019763358,2225.64084207948,2420.77711531044,843.385329588536,865.262245932889,1909.85458769816,161.218947925588,673.6496135929,270.34105252,72.7255472097579,189.107525356183,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5952.71093607322,617.593781726846,771.992227158557,325.256134169762,2790,32.6385734490495
350,447.063628623853,20520.2687033112,58.5680657864237,24.2008400239379,3.72259962870771,2.5,10.5943673138069,4,13.9291830058262,0.658505318288027,19.0942257468885,4630526.9194112,5558855.8456317,3803427.68385327,1755428.16177843,0.3,0.1,0.3,0.3,2017355.36231456,17086.386877014,2017.05686700619,2420.77711531044,763.194893476894,809.718146400432,1793.94125441169,156.186432227881,623.979113317258,270.34105252,68.0571336352223,189.018229872931,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5043.3884057864,643.881826297177,804.852282871471,366.270085957531,2790,30.8569394057281
350,447.063628623853,18856.6606544655,53.8287870903218,23.2010316775616,3.58661365480061,2.5,9.31410026838655,4,12.3070209177193,0.658505318288027,18.8251069302227,4255828.56995711,5109037.89910818,3495657.50991612,1613380.38919206,0.3,0.2,0.1,0.3,1578945.40574566,15391.0030023733,1779.6808214093,2420.77711531044,673.046072145622,744.195345456139,1656.68916277141,150.012130473141,566.706197477999,270.34105252,62.5500075380184,188.913349858399,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3947.36351436414,675.657652092272,844.57206511534,415.335090517361,2790,28.6793391233409
350,447.063628623853,17848.806609434,50.9465425438996,22.5713407984328,3.5010662152419,2.5,8.56411870359136,4,11.3543002405699,0.658505318288027,18.6401495179689,4027951.64109961,4835476.15978345,3308483.68827289,1526992.47151056,0.3,0.2,0.3,0.3,1310611.23834028,14361.9879349916,1640.0163594788,2420.77711531044,619.812487406156,704.347026004313,1572.92190039078,146.117501445158,532.347715177124,270.34105252,59.200788136091,188.849660223433,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3276.52809585071,696.818674442383,871.023343052978,446.934790239116,2790,27.3573150335999
350,447.063628623853,16607.5881828325,47.4039704442533,21.7724528807053,3.3926551656079,2.5,7.67329951202815,4,10.2199610327663,0.658505318288027,18.3850226688208,3747867.6866254,4499240.92031861,3078427.99811273,1420812.92220588,0.3,0.3,0.1,0.3,976980.896719834,13095.3603165001,1473.51811734786,2420.77711531044,556.710506921554,655.369480028685,1469.62928800547,141.169487645559,490.80894637814,270.34105252,55.0842563783712,188.771591115799,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2442.45224179958,722.227866332365,902.784832915457,485.166665894847,2790,25.679221051632
350,447.063628623853,15835.6491674795,45.187469225891,21.2573444310175,3.32283410314648,2.5,7.13331863896431,4,9.53072641335931,0.658505318288027,18.2091505547991,3572625.96708558,4288866.70718557,2934487.7470217,1354378.96016386,0.3,0.3,0.3,0.3,768204.41878194,12306.3331957374,1372.26280583105,2420.77711531044,517.948093707159,624.725474962855,1404.80041371397,137.97487713402,465.032690535509,270.34105252,52.5086425588743,188.722749460057,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1920.51104695485,739.315971742045,924.144964677556,510.23405701437,2790,24.637833478372
350,447.063628623853,24729.8540089896,70.5864515553359,26.5681108766385,4.04521249440679,2.5,14.0899438113244,4,18.3368467529759,0.658505318288027,19.6202179687455,5580728.33179448,6699553.81968125,3878689.05349967,2820864.76618158,0.1,0.1,0.1,0.4,3159407.87183965,21385.0390584224,2660.85217780446,2420.77711531044,1009.52782583935,975.878953089075,2001.85548737882,170.761597214169,774.482252355345,270.34105252,82.0227115550605,189.291972707885,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7898.51967959912,554.814950567212,693.518688209015,233.448597409199,2790,36.1646614054812
350,447.063628623853,23180.2609916419,66.1778886400564,25.7250633896316,3.93023023742652,2.5,12.7658206230923,4,16.6703610526224,0.658505318288027,19.4482192899956,5232177.13788,6281125.01546219,3636440.79842548,2644684.21703671,0.1,0.1,0.3,0.4,2760402.11443391,19807.0679659203,2418.23382844699,2420.77711531044,916.794424862479,914.927998036723,1884.01919253557,165.577824668349,718.569849112934,270.34105252,76.8998830744585,189.193278218888,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6901.00528608478,583.193025721651,728.991282152063,278.043778628995,2790,34.25062166427
350,447.063628623853,21308.3611803293,60.8266820307824,24.6630659145984,3.78552642896459,2.5,11.2213315854909,4,14.7217129035733,0.658505318288027,19.2082803812769,4809098.35044089,5773227.31145365,3342394.75926264,2430832.55219101,0.1,0.2,0.1,0.4,2274612.46140594,17902.1002860122,2134.1141641769,2420.77711531044,807.707980412126,840.944666660122,1740.42903332889,159.037080930414,651.734412111467,270.34105252,70.6816858636251,189.073708134773,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5686.53115351484,616.260894317053,770.326117896316,330.813521297649,2790,31.8696557469235
350,447.063628623853,20186.6018315811,57.622281095987,24.0046414461843,3.69590019006619,2.5,10.3309139928955,4,13.5956033700305,0.658505318288027,19.0440070715715,4555750.99143358,5469088.8252504,3166314.58303971,2302774.2422107,0.1,0.2,0.3,0.4,1979076.57346401,16757.9258845062,1969.4556846564,2420.77711531044,744.798532921573,796.642204144854,1654.12650700509,154.975710650902,612.428973169213,270.34105252,66.9581150112861,189.002322407821,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4947.69143366002,638.67594707483,798.344933843538,364.911159206269,2790,30.4376455304871
350,447.063628623853,18806.1634833274,53.685305630461,23.1700896913372,3.58240813305998,2.5,9.27326765589195,4,12.2550439093886,0.658505318288027,18.8167662457948,4244484.59345045,5095419.68001254,2949979.8147441,2145439.86526844,0.1,0.3,0.1,0.4,1611674.93769035,15350.3377255386,1773.12895231447,2420.77711531044,670.175396710465,742.211648448904,1547.738719406,149.82086441359,564.930257562087,270.34105252,62.3832795309244,188.914862047142,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4029.18734422589,665.825757788828,832.282197236035,406.396594228412,2790,28.6256127263842
350,447.063628623853,17948.5820272119,51.2289469216739,22.6338125205795,3.50954973736164,2.5,8.63380507117398,4,11.4427564885173,0.658505318288027,18.6598313062113,4050279.18522942,4862279.934249,2815004.17245995,2047275.76178905,0.1,0.3,0.3,0.4,1381608.21552726,14474.4320291446,1654.00150117606,2420.77711531044,624.664278334046,708.251389651857,1481.14848086946,146.50409964727,535.606048778972,270.34105252,59.5289470434971,188.86034394617,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3454.02053881814,684.149998067336,855.187497584169,433.610340624033,2790,27.5003917277489
350,447.063628623853,22793.936691545,65.0549503923648,25.5058719498795,3.90035058240443,2.5,12.4352002550018,4,16.2536529744578,0.658505318288027,19.4023247545273,5143395.03939422,6174543.86481899,3574735.92173731,2599807.94308168,0.3,0.1,0.1,0.4,2663137.37239169,19416.9700556638,2357.81706296418,2420.77711531044,892.889668103313,899.402747943128,1853.93960258348,164.22883431292,704.243647548701,270.34105252,75.595008867652,189.163651482151,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6657.84343097923,586.966635881183,733.708294851479,286.075689505931,2790,33.7541483955436
350,447.063628623853,21498.9489832595,61.3664069125487,24.7722439259242,3.8003947945656,2.5,11.373712306865,4,14.914212781701,0.658505318288027,19.234680633521,4851770.24954729,5824454.08108918,3372052.36273584,2452401.71835334,0.3,0.1,0.3,0.4,2325023.57250127,18096.8185981562,2162.28368346527,2420.77711531044,818.321527449933,848.406644565073,1754.94098053715,159.710060951172,658.359936068905,270.34105252,71.3088557711746,189.081577215291,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5812.55893125317,612.130385103286,765.162981379108,324.72864253051,2790,32.125596469598
350,447.063628623853,19919.7078638651,56.8659556170165,23.8465837421247,3.67439595012454,2.5,10.1247006757368,4,13.334499053147,0.658505318288027,19.0022477257352,4495954.14748486,5397303.89854125,3124754.88862914,2272549.0099121,0.3,0.2,0.1,0.4,1908670.15410641,16487.4862327975,1931.30092928336,2420.77711531044,730.409017926524,786.185634912899,1633.71978280042,154.000035990947,603.288100120073,270.34105252,66.079251359177,188.981694259028,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4771.67538526602,642.221631067612,802.777038834515,371.266450112667,2790,30.0825615217919
350,447.063628623853,18950.0576822415,54.0927496614849,23.2578480650048,3.59433641457466,2.5,9.38075005407607,4,12.3914317023262,0.658505318288027,18.841927174783,4276698.06214668,5134091.31110046,2972368.653795,2161722.65730546,0.3,0.2,0.3,0.4,1650571.04592906,15497.6387922666,1793.16310097945,2420.77711531044,677.67033888164,747.84474955889,1558.76802843537,150.363308401282,569.778279434,270.34105252,62.8567367382938,188.920234135931,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4126.42761482265,662.418889974928,828.02361246866,401.529850518702,2790,28.8262666493716
350,447.063628623853,17742.7747770235,50.6464376924671,22.5047634274318,3.49202607125527,2.5,8.48468302524204,4,11.2531310673485,0.658505318288027,18.620032798052,4004224.6565297,4806992.38478956,2782995.59119395,2023996.7935956,0.3,0.3,0.1,0.4,1326302.20627298,14265.7816678084,1626.21184594395,2420.77711531044,614.267150234459,700.197946337197,1465.33176435815,145.705444134589,528.76948532324,270.34105252,58.8520609636248,188.844053951673,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3315.75551568246,686.993109215082,858.741386518852,438.605903080177,2790,27.2179492325775
350,447.063628623853,16984.345148617,48.4693977927692,22.0157665759721,3.42565799415951,2.5,7.93486070506341,4,10.5532014124113,0.658505318288027,18.4665305209515,3832102.84023233,4600363.55370027,2663368.37319489,1936995.18050538,0.3,0.3,0.3,0.4,1121360.57717981,13490.7210931849,1523.45403705013,2420.77711531044,574.920745104537,670.099448984173,1406.12974664225,142.677314770179,503.073710805709,270.34105252,56.3223018979379,188.795944101405,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2803.40144294952,703.624055432058,879.530069290072,463.09317588824,2790,26.2098252931069
250,447.063628623853,29552.2890258107,118.117283399674,34.3681950936726,5.1123193647214,2.5,31.9488782669227,5,40.6210920863984,0.470360941634305,19.5731981976528,3760062.03877482,4513879.99852919,2613298.9465169,1900581.05201229,0.1,0.2,0.3,0.4,3581256.99248853,26107.342522653,4726.7388595535,2420.77711531044,2260.61556814215,1166.43854731127,1381.30783689877,218.407341254585,1451.93571908917,270.34105252,137.254383135604,189.655385167535,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8953.14248122132,654.946503157724,818.683128947155,301.177259213051,2790,41.9688215340304
250,447.063628623853,26568.6452688456,106.181868850137,32.5855595087973,4.86804143015172,2.5,27.0791958706143,5,34.577976611667,0.470360941634305,19.4035963986273,3380118.49560256,4057765.30084342,2349232.54259356,1708532.75824986,0.1,0.3,0.3,0.4,2892611.1667025,23093.150457291,4226.68620500291,2420.77711531044,1920.1610599878,1048.57050040699,1249.94571175644,207.564691054107,1274.01106946929,270.34105252,123.385219247697,189.451682730394,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7231.52791675625,685.494811554596,856.868514443245,361.86501354308,2790,38.3805394025653
