W_S,AR,lambda,t_c,W_S_max,WTO,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,S,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload
350,10.5,0.4,0.1,447.063628623853,14225.5100757153,0.658505318288027,19.7933887422026,3209127.40154953,3852493.8794112,2635916.86486029,1216577.0145509,0.1,0.2,0.1,0.3,1288419.81320799,40.5898482056264,10989.0081997291,2145.6472717227,2420.77711531044,569.857953826079,561.16168155552,1269.78658848923,134.169381617324,450.864776670619,270.34105252,47.1661251993069,188.508019769267,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3221.04953301999,446.501875986147,558.127344982683,260.889871699343,2790
350,10.5,0.4,0.1,447.063628623853,14300.3526459114,0.658505318288027,19.8220232917354,3225792.17642732,3872499.61155741,2649604.99738139,1222894.61417603,0.1,0.2,0.3,0.3,1122037.91108218,40.8006284577111,11017.0487286266,2158.79098068332,2420.77711531044,572.817186453693,564.07579174394,1275.99335189586,134.501969431252,453.100089714634,270.34105252,47.4110555993667,188.511902225437,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2805.09477770545,493.303917284772,616.629896605965,305.361455937744,2790
350,10.5,0.4,0.1,447.063628623853,14405.1924811077,0.658505318288027,19.8617674208316,3249121.52973216,3900506.03809383,2668767.2892221,1231738.74887174,0.1,0.3,0.1,0.3,883463.198706808,41.0957039691793,11056.3271477021,2177.2193970076,2420.77711531044,576.959875688144,568.15531380575,1284.67947303686,134.96606274644,456.229349373593,270.34105252,47.7539385893856,188.51733657524,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2208.65799676702,558.865333405613,698.581666757016,367.656053682116,2790
350,10.5,0.4,0.1,447.063628623853,14481.915430621,0.658505318288027,19.8905843632314,3266183.13590152,3920988.15834516,2682781.37149932,1238206.78684584,0.1,0.3,0.3,0.3,712866.725604482,41.3115034429628,11085.0704379895,2190.71751212503,2420.77711531044,579.989575280614,571.138817413549,1291.02985870804,135.304370837857,458.51789098918,270.34105252,48.0047014142883,188.521310341911,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1782.1668140112,606.844992631447,758.556240789309,413.243346384766,2790
350,10.5,0.4,0.1,447.063628623853,14139.3291308709,0.658505318288027,19.7601420899697,3189927.29355346,3829444.53007618,2620146.25742054,1209298.27265564,0.3,0.1,0.1,0.3,1479481.84904138,40.3470004244146,10956.7161339811,2130.52468507405,2420.77711531044,566.448511667256,557.804227110032,1262.63342471363,133.78507511186,448.289389234255,270.34105252,46.8839317603223,188.500488430571,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3698.70462260345,392.612996889815,490.766246112269,209.682662887642,2790
350,10.5,0.4,0.1,447.063628623853,14213.275647956,0.658505318288027,19.7886869215042,3206402.40670743,3849222.57707975,2633678.60537036,1215543.9717094,0.3,0.1,0.3,0.3,1315088.93069723,40.5553817874504,10984.4211043894,2143.4993998136,2420.77711531044,569.374065282374,560.685171390223,1268.77150703203,134.114911749435,450.499262191121,270.34105252,47.1260746086611,188.504311442902,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3287.72232674308,438.854543566577,548.568179458221,253.623249697324,2790
350,10.5,0.4,0.1,447.063628623853,14316.8548604926,0.658505318288027,19.8283074760898,3229465.45890481,3876909.31441154,2652622.16249211,1224287.15191943,0.3,0.2,0.1,0.3,1079339.95153202,40.8470890557247,11023.2280530428,2161.69016389476,2420.77711531044,573.469466333711,564.718125698102,1277.36123000411,134.575158372234,453.592801815247,270.34105252,47.4650436402098,188.509662405367,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2698.34987883005,503.62680744973,629.533509312162,315.170196977864,2790
350,10.5,0.4,0.1,447.063628623853,14392.6513216326,0.658505318288027,19.8570355327863,3246331.73956852,3897156.95026233,2666475.80807422,1230681.1421881,0.3,0.2,0.3,0.3,910804.340483244,41.0604180035261,11051.6252981346,2175.01369544873,2420.77711531044,576.464481172647,567.667472960604,1283.64093637799,134.910656922717,455.855143637927,270.34105252,47.7129356700018,188.513575064874,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2277.01085120811,551.026023498041,688.782529372551,360.207550723544,2790
350,10.5,0.4,0.1,447.063628623853,14498.8331721673,0.658505318288027,19.8969084087874,3269944.02042212,3925503.02571683,2685870.49127993,1239632.53443689,0.3,0.3,0.1,0.3,669182.748521431,41.3590720535876,11091.4049085186,2193.69498830396,2420.77711531044,580.657411015788,571.796470235704,1292.42943590477,135.378819813492,459.022353502929,270.34105252,48.0599769854834,188.519051877363,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1672.95687130358,617.428263648753,771.785329560941,423.298784989964,2790
350,10.5,0.4,0.1,447.063628623853,14576.5424449397,0.658505318288027,19.9258179228378,3287213.14437416,3946234.26695577,2700055.02475921,1246179.24219656,0.3,0.3,0.3,0.3,496355.067723946,41.5774962643307,11120.5160532466,2207.37886835825,2420.77711531044,583.723960394578,574.816262248298,1298.85488435018,135.720100075987,461.338730310403,270.34105252,48.3137898013944,188.523056828452,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1240.88766930986,666.026391693085,832.532989616356,469.472067430817,2790
350,10.5,0.4,0.1,447.063628623853,13871.4869029379,0.658505318288027,19.6549166395759,3130192.2750784,3757733.82362353,2175530.10841363,1582203.71520991,0.1,0.1,0.1,0.4,1764993.30980107,39.5914569295406,10773.0726388576,2077.58491608236,2420.77711531044,555.841118709432,547.358580576635,1163.08717808298,132.581643149005,440.276891798142,270.34105252,46.0059767876351,188.489932792293,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4412.48327450266,308.414264080378,385.517830100472,130.939718399875,2790
350,10.5,0.4,0.1,447.063628623853,13931.6431294547,0.658505318288027,19.6788091707376,3143619.80917451,3773853.31233434,2184862.44398304,1588990.8683513,0.1,0.1,0.3,0.4,1629846.05389991,39.761291748337,10795.2295882068,2088.06002921688,2420.77711531044,558.225501174659,549.70660445289,1167.76348568591,132.85319394932,442.077980761784,270.34105252,46.2033278663081,188.493064219919,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4074.61513474977,346.413541247993,433.016926559991,167.055492827289,2790
350,10.5,0.4,0.1,447.063628623853,14015.7327028498,0.658505318288027,19.7119578034541,3162380.74297922,3796375.44175177,2197901.5715405,1598473.87021127,0.1,0.2,0.1,0.4,1436371.55076366,39.9985847442341,10826.2028757285,2102.71438680202,2420.77711531044,561.556957365728,552.987260881264,1174.29531189961,133.231592423007,444.594460003724,270.34105252,46.4790665460071,188.497438928066,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3590.92887690916,399.529827121272,499.412283901589,217.537308043942,2790
350,10.5,0.4,0.1,447.063628623853,14077.1400193694,0.658505318288027,19.7359829186759,3176074.5456396,3812814.58059976,2207418.96771565,1605395.61288411,0.1,0.2,0.3,0.4,1298401.6627415,40.17178739461,10848.8220443145,2113.42433000983,2420.77711531044,563.988622235241,555.381846773736,1179.06156681247,133.50705016842,446.431264637051,270.34105252,46.6803311048469,188.500631693872,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3246.00415685375,438.317975054859,547.897468818573,254.400437239652,2790
350,10.5,0.4,0.1,447.063628623853,14162.9850699138,0.658505318288027,19.7693144439187,3195208.50109721,3835784.5151227,2220717.35086051,1615067.16426219,0.1,0.3,0.1,0.4,1100937.14849191,40.4137984619247,10880.4432314906,2128.40809316183,2420.77711531044,567.386317415684,558.727732997889,1185.71936059773,133.890903082569,448.997778768303,270.34105252,46.9615522674084,188.505092320112,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2752.34287122979,492.541838423165,615.677298028956,305.931574047247,2790
350,10.5,0.4,0.1,447.063628623853,14225.6791717563,0.658505318288027,19.7934713256955,3209175.2923542,3852551.37137359,2230424.47816366,1622126.89320993,0.1,0.3,0.3,0.4,960059.592176059,40.5904539405346,10903.536820532,2139.35941763661,2420.77711531044,569.86645799327,561.170056050453,1190.57777179802,134.170338689738,450.871200456188,270.34105252,47.1668290740387,188.508347954603,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2400.14898044015,532.142351224316,665.177939030394,343.564363836498,2790
350,10.5,0.4,0.1,447.063628623853,14313.3298364914,0.658505318288027,19.8269845278882,3228691.67784433,3875980.40557542,2243988.65585946,1631991.74971597,0.1,0.4,0.1,0.4,758484.926526008,40.8373020788118,10935.8229995707,2154.6817705472,2420.77711531044,573.33206284776,564.582817331019,1197.3646242107,134.559744654233,453.489011460418,270.34105252,47.4536709990495,188.512896641239,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1896.21231631502,587.506836920676,734.383546150845,396.17619719096,2790
350,10.5,0.4,0.1,447.063628623853,14377.3475102644,0.658505318288027,19.8512722357197,3242938.33847179,3893083.23946193,2253890.29653059,1639192.94293134,0.1,0.4,0.3,0.4,614611.780473319,41.017497415409,10959.4035165726,2165.88120199257,2420.77711531044,575.861900980735,567.074080797794,1202.31745113478,134.843229744625,455.399973148633,270.34105252,47.6630611835907,188.516216710827,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1536.5294511833,627.943993691807,784.929992114758,434.601700823257,2790
350,10.5,0.4,0.1,447.063628623853,13944.8928769578,0.658505318288027,19.6840515507759,3146576.59850836,3777402.87936178,2186917.45647261,1590485.42288917,0.3,0.1,0.1,0.4,1595100.09712857,39.7986899613774,10800.1071261105,2090.36797477575,2420.77711531044,558.750550419781,550.223647444351,1168.79307162635,132.912908983621,442.474586765455,270.34105252,46.2467852547062,188.491199961428,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3987.75024282142,354.7857508473,443.482188559125,175.012625531092,2790
350,10.5,0.4,0.1,447.063628623853,14005.6845955549,0.658505318288027,19.7080119880172,3160139.48918268,3793684.8609636,2196343.86687367,1597340.99408994,0.3,0.1,0.3,0.4,1458508.17802578,39.9702368041218,10822.498964896,2100.96238521059,2420.77711531044,561.158968709408,552.595340936023,1173.51511098952,133.18644922179,444.29383164942,270.34105252,46.4461257356422,188.49435156453,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3646.27044506446,393.185630658925,491.482038323656,211.507914379865,2790
350,10.5,0.4,0.1,447.063628623853,14090.6658583574,0.658505318288027,19.7412543042755,3179090.04773976,3816434.63114017,2209514.78644957,1606919.8446906,0.3,0.2,0.1,0.4,1262995.82927627,40.2099282214436,10853.8015016859,2115.78408650875,2420.77711531044,564.524097347799,555.90915678673,1180.11098297481,133.567625174064,446.835746019379,270.34105252,46.7246514236745,188.498754571635,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3157.48957319068,446.864356671445,558.580445839306,262.522578720918,2790
350,10.5,0.4,0.1,447.063628623853,14152.7267891144,0.658505318288027,19.7653469225907,3192922.62408254,3833040.36504507,2219128.63239451,1613911.73265056,0.3,0.2,0.3,0.4,1123537.93087422,40.3848861161583,10876.6617619363,2126.61665604459,2420.77711531044,566.980404830959,558.328009849507,1184.92409319066,133.845108538547,448.69116492291,270.34105252,46.9279556076398,188.501968072379,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2808.84482718555,486.065027178166,607.581283972707,299.776539128616,2790
350,10.5,0.4,0.1,447.063628623853,14239.4889835626,0.658505318288027,19.7987715309025,3212250.98852531,3856243.68370386,2232562.13267065,1623681.5510332,0.3,0.3,0.1,0.4,923974.373211681,40.6293561170739,10908.6208870617,2141.77243003511,2420.77711531044,570.412622014622,561.707892123388,1191.64750497931,134.231789244472,451.2837559105,270.34105252,47.2120340947592,188.506457780447,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2309.9359330292,540.868096500944,676.08512062618,351.856443278662,2790
350,10.5,0.4,0.1,447.063628623853,14302.8553764631,0.658505318288027,19.8229954503168,3226360.05247649,3873181.33550599,2242368.14160873,1630813.19389726,0.3,0.3,0.3,0.4,781563.989310507,40.8078110964011,10931.9619260172,2152.84979872646,2420.77711531044,572.91802653977,564.175094225018,1196.55392075053,134.513287015988,453.176261205062,270.34105252,47.4194019532135,188.509734722118,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1953.90997327627,580.893450445842,726.116813057303,389.891760623404,2790
350,10.5,0.4,0.1,447.063628623853,14391.4494168841,0.658505318288027,19.8566010474296,3246075.74536938,3896849.63429698,2256070.84090878,1640778.7933882,0.3,0.4,0.1,0.4,577827.013620391,41.0571801246935,10964.5949493128,2168.34895365249,2420.77711531044,576.419023229643,567.622708151192,1203.40799922304,134.905571578923,455.820806110015,270.34105252,47.709173197237,188.514313291224,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1444.56753405098,636.854467571216,796.06808446402,443.068812417243,2790
350,10.5,0.4,0.1,447.063628623853,14456.1586275093,0.658505318288027,19.8809552631906,3260468.26085157,3914127.5640475,2266073.85286961,1648053.7111779,0.3,0.4,0.3,0.4,432374.708641539,41.2392202700729,10988.4294330392,2179.67793766074,2420.77711531044,578.974761409165,570.139477086756,1208.41000604545,135.191155728035,457.751331894457,270.34105252,47.9207070823791,188.517655253143,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1080.93677160385,677.7291944701,847.161493087625,481.908930736254,2790
300,10.5,0.4,0.2,447.063628623853,12966.834384557,0.564433129961166,18.0587729627506,2244055.40729392,2693944.06637926,2126797.94714152,567146.119237738,0.3,0.3,0.3,0.2,812922.87065755,43.1854152279217,9628.41151033536,1070.82244417601,2420.77711531044,606.298211125161,511.753017113782,962.408404109546,138.20413006116,478.390622968679,270.34105252,50.1822202218008,188.506059680132,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2032.30717664387,548.422874221687,685.528592777109,369.796993060345,2790
300,10.5,0.4,0.2,447.063628623853,13095.9120689584,0.564433129961166,18.1093234002103,2266156.65120852,2720476.17191899,2147744.34625184,572731.825667156,0.3,0.4,0.3,0.2,482840.130486558,43.6107395725895,9665.96330295438,1082.76324651906,2420.77711531044,612.269518520472,516.793226330395,971.346861255257,138.853092873691,482.901164379317,270.34105252,50.676454671491,188.513337525622,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1207.10032621639,639.948766004007,799.935957505008,456.744682034412,2790
300,10.5,0.4,0.2,447.063628623853,12637.0242716319,0.564433129961166,17.9198918364492,2184811.41861383,2622822.83146919,1794562.9899526,828259.841516586,0.1,0.2,0.3,0.3,1420309.20862644,42.0453024470198,9471.17165222377,1036.20981493429,2420.77711531044,590.291688184637,498.242376026485,884.487500891315,136.447896146891,466.299789289567,270.34105252,48.8573889020844,188.488796969423,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3550.77302156609,375.852619408122,469.815774260153,206.819645919004,2790
300,10.5,0.4,0.2,447.063628623853,12751.3623329155,0.564433129961166,17.9727694129455,2207117.02240551,2649600.26699341,1812884.39320602,836715.873787393,0.1,0.3,0.3,0.3,1148231.77663819,42.474559567197,9509.05258966663,1048.77175923463,2420.77711531044,596.318209469719,503.329186639778,892.970622171039,137.11200909917,470.852037569366,270.34105252,49.3561933068312,188.496171297017,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2870.57944159548,452.309743248831,565.387179061038,279.248402875615,2790
300,10.5,0.4,0.2,447.063628623853,12859.4467320432,0.564433129961166,18.016169193566,2225653.91624553,2671853.44087099,1828110.24901699,843743.191853996,0.1,0.4,0.3,0.3,870077.075196376,42.8312902677471,9540.0372291928,1058.72159288283,2420.77711531044,601.326501840082,507.556540842348,900.016773046782,137.661253949613,474.635147136099,270.34105252,49.7707207226359,188.502297893329,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2175.19268799094,529.409502850435,661.761878563044,352.501550203911,2790
300,10.5,0.4,0.2,447.063628623853,12969.3413191839,0.564433129961166,18.0597660668997,2244486.79409928,2694461.93769422,1843579.22052762,850882.717166596,0.1,0.5,0.3,0.3,587223.203567188,43.1937169918857,9571.52594611091,1068.84545879801,2420.77711531044,606.414763081741,511.851395264842,907.17204887522,138.216828794728,478.478662721424,270.34105252,50.1918670191112,188.508520676747,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1468.05800891797,607.815373073024,759.76921634128,426.992151423201,2790
300,10.5,0.4,0.2,447.063628623853,12690.6968887235,0.564433129961166,17.941523400518,2193899.60450663,2633733.0186154,1802027.85484212,831705.163773284,0.3,0.2,0.3,0.3,1279278.55135421,42.2201987887827,9486.3229997112,1041.04599413159,2420.77711531044,592.747131500014,500.31494387876,887.944447471238,136.718907332172,468.154555427411,270.34105252,49.0606215604254,188.489997530497,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3198.19637838551,414.373889012307,517.967361265384,243.431437841984,2790
300,10.5,0.4,0.2,447.063628623853,12806.4204524684,0.564433129961166,17.9949423380374,2216561.43813258,2660938.1009995,1820641.85857861,840296.242420895,0.3,0.3,0.3,0.3,1004649.86035113,42.6563113249447,9524.83600041975,1053.83919416703,2420.77711531044,598.869898853963,505.482993475545,896.561000878203,137.392145065053,472.779505018748,270.34105252,49.5673920804185,188.497470001715,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2511.62465087784,491.584452048607,614.480565060759,316.564103159555,2790
300,10.5,0.4,0.2,447.063628623853,12915.4256124924,0.564433129961166,18.0384430637664,2235248.99372027,2683372.14132086,1835991.46511427,847380.676206586,0.3,0.4,0.3,0.3,724092.337936687,43.0159414147482,9556.07719451588,1063.87758621686,2420.77711531044,603.918896969736,509.744706629249,903.662705948175,137.944616590918,476.593362449921,270.34105252,49.9852886380794,188.503630193867,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1810.23084484172,569.348417976511,711.685522470639,390.446534950876,2790
300,10.5,0.4,0.2,447.063628623853,13026.2619332645,0.564433129961166,18.0821402981561,2254235.51277329,2706165.08136049,1851586.63461507,854578.446745417,0.3,0.5,0.3,0.3,438777.855609167,43.3813248657861,9587.82759853949,1074.09187076404,2420.77711531044,609.048668944136,514.074599489299,910.874603672824,138.503462844251,480.468233962285,270.34105252,50.4098707037748,188.509887279796,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1096.94463902292,648.434334725001,810.542918406251,465.581459274454,2790
300,10.5,0.4,0.2,447.063628623853,12387.4584915531,0.564433129961166,17.8175039857277,2142472.35151484,2571995.62006583,1489050.09582759,1082945.52423825,0.1,0.1,0.1,0.4,1854535.53089438,41.2305141012909,9345.67278326762,1011.68535277414,2420.77711531044,578.852531843224,488.586921414869,815.479495554273,135.177512512307,457.659003450738,270.34105252,47.9105903594809,188.474974479507,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4636.33882723594,251.785708285492,314.732135356865,89.6222026433188,2790
300,10.5,0.4,0.2,447.063628623853,12423.2692005301,0.564433129961166,17.8323828933521,2148556.45337764,2579299.4638387,1493278.63695925,1086020.82687945,0.1,0.1,0.3,0.4,1762302.99569973,41.3475987616696,9355.65168542468,1014.90316560196,2420.77711531044,580.4963326441,489.974404951255,817.646201553928,135.360867214698,458.900679869709,270.34105252,48.0466448163087,188.476987893635,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4405.75748924932,277.617515105441,347.021893881801,114.176706782548,2790
300,10.5,0.4,0.2,447.063628623853,12473.1433605986,0.564433129961166,17.853000275933,2157025.29245023,2589466.13739524,1499164.6058604,1090301.53153484,0.1,0.2,0.1,0.4,1631158.09972171,41.5105761688494,9369.54293202685,1019.38430118841,2420.77711531044,582.784441022945,491.905729561048,820.661555966338,135.615639398404,460.629046358246,270.34105252,48.2360274607758,188.479790191597,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4077.89524930429,313.600428571791,392.000535714738,148.379816865328,2790
300,10.5,0.4,0.2,447.063628623853,12509.4298529605,0.564433129961166,17.8679245650813,2163183.50319177,2596858.94740909,1503444.65376316,1093414.29364593,0.1,0.2,0.3,0.4,1537654.60881718,41.6290870073385,9379.64482103383,1022.64430094974,2420.77711531044,584.44826453826,493.310113885884,822.853754502599,135.800572101609,461.885847318069,270.34105252,48.3737391619217,188.481827696662,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3844.13652204294,339.78503192667,424.731289908338,173.268864170761,2790
300,10.5,0.4,0.2,447.063628623853,12559.9678101049,0.564433129961166,17.8886042977657,2171755.54567618,2607149.51461727,1509402.35056789,1097747.16404938,0.1,0.3,0.1,0.4,1404726.2153299,41.7940504983635,9393.70732673874,1027.18418962479,2420.77711531044,586.764256383691,495.264974397318,825.904600227199,136.057535899677,463.635276117149,270.34105252,48.5654296711245,188.484663538709,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3511.81553832476,376.260483366206,470.325604207757,207.939041320895,2790
300,10.5,0.4,0.2,447.063628623853,12596.7380958409,0.564433129961166,17.9035733296973,2177988.83445232,2614632.45432452,1513734.57881946,1100897.87550506,0.1,0.3,0.3,0.4,1309928.26374932,41.9140061657495,9403.93379401403,1030.48693333668,2420.77711531044,588.448364459684,496.686480534912,828.122611008347,136.24405865497,464.907399408393,270.34105252,48.704820289134,188.486725442831,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3274.82065937329,402.804301826854,503.505377283568,233.168736572548,2790
300,10.5,0.4,0.2,447.063628623853,12647.951015896,0.564433129961166,17.9243145125601,2186665.42644004,2625048.5311405,1519764.93908134,1105283.59205916,0.1,0.4,0.1,0.4,1175183.47304289,42.0809816452919,9418.16976778775,1035.08634772182,2420.77711531044,590.792603458292,498.665183935816,831.209391863296,136.503230672236,466.678165235648,270.34105252,48.8988487647621,188.489595256796,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2937.95868260721,439.781248108229,549.726560135286,268.314499994653,2790
300,10.5,0.4,0.2,447.063628623853,12685.2132259368,0.564433129961166,17.9393276251739,2192974.76991909,2632622.77301212,1524150.0264807,1108472.74653142,0.1,0.4,0.3,0.4,1079067.14256668,42.2024009369337,9428.52241502638,1038.43239519468,2420.77711531044,592.497259970912,500.104034623924,833.453536734705,136.691355430528,467.965810182067,270.34105252,49.0399401401764,188.491681870302,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2697.66785641669,466.69081091042,583.363513638025,293.891053544181,2790
300,10.5,0.4,0.2,447.063628623853,12746.0473927011,0.564433129961166,17.9706255395201,2206206.72507504,2648507.47307928,1533346.43178274,1115161.04129654,0.1,0.5,0.1,0.4,943125.207211328,42.4570414755896,9450.92107493868,1046.13899375896,2420.77711531044,596.072265612334,503.121592589893,838.158693414932,137.084975239353,470.666259166081,270.34105252,49.3358369729562,188.496057305092,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2357.81301802832,505.126317762394,631.407897202992,330.186987253543,2790
300,10.5,0.4,0.2,447.063628623853,12784.1746966379,0.564433129961166,17.9860037676386,2212747.58217503,2656359.64246703,1537892.42458617,1118467.21788085,0.1,0.5,0.3,0.4,845483.378887611,42.5829160992247,9461.67949189196,1049.6358742874,2420.77711531044,597.839472405028,504.613240437893,840.483930467147,137.279095349518,472.00115266459,270.34105252,49.4821055233513,188.498219877954,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2113.70844721903,532.495204745926,665.619005932408,356.191905247419,2790
300,10.5,0.4,0.2,447.063628623853,12431.1424000617,0.564433129961166,17.8356456643421,2149893.71156915,2580904.81580931,1494208.05125802,1086696.76455129,0.3,0.1,0.1,0.4,1739102.67369524,41.3733334427652,9357.84352904745,1015.61053530657,2420.77711531044,580.857632657768,490.279367595959,818.122383930823,135.401131406804,459.173594755082,270.34105252,48.076548973239,188.475933542123,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4347.7566842381,283.298871014295,354.123588767869,119.577112234623,2790
300,10.5,0.4,0.2,447.063628623853,12467.1954637971,0.564433129961166,17.8505478614701,2156015.59714516,2588254.01818146,1498462.85263137,1089791.16555009,0.3,0.1,0.3,0.4,1646218.55233878,41.491145226609,9367.88513230151,1018.84985568152,2420.77711531044,582.511641850847,491.675467839409,820.302088739952,135.585291694343,460.422982278628,270.34105252,48.2134483604597,188.477954977268,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4115.54638084695,309.310331495627,386.637914369533,144.301972707461,2790
300,10.5,0.4,0.2,447.063628623853,12517.4077502547,0.564433129961166,17.8711972445054,2164537.05394164,2598483.85827328,1504385.3916319,1094098.46664138,0.3,0.2,0.1,0.4,1514161.18642281,41.6551352283295,9381.86369101025,1023.36094487823,2420.77711531044,584.813966470416,493.618792105656,823.335540561088,135.841182735489,462.162087276882,270.34105252,48.4040076577844,188.48076844562,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3785.40296605703,345.544059244449,431.930074055561,178.742923479391,2790
300,10.5,0.4,0.2,447.063628623853,12553.9406791714,0.564433129961166,17.8861444993907,2170733.54314723,2605922.620825,1508692.04363553,1097230.57718948,0.3,0.2,0.3,0.4,1419994.08981931,41.7743827114481,9392.02909372059,1026.64273672033,2420.77711531044,586.488132049569,495.031905969709,825.540901159029,136.026927199999,463.426700312707,270.34105252,48.5425753530855,188.482814077075,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3549.98522454828,371.911585450843,464.889481813554,203.805436445227,2790
300,10.5,0.4,0.2,447.063628623853,12604.8224527608,0.564433129961166,17.9068557762821,2179358.8905387,2616277.17951824,1514686.78814214,1101590.3913761,0.3,0.3,0.1,0.4,1286136.41530047,41.9403720214156,9406.18003948919,1031.21297368543,2420.77711531044,588.818525798664,496.998922855645,828.610070921381,136.285018365668,465.187007865562,270.34105252,48.735457882136,188.485661235618,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3215.34103825117,408.642413271592,510.803016589491,238.717793409089,2790
300,10.5,0.4,0.2,447.063628623853,12641.8433185924,0.564433129961166,17.9218474382124,2185630.95637685,2623806.67032035,1519045.96702757,1104760.70329278,0.3,0.3,0.3,0.4,1190662.62704232,42.0610739286311,9416.47083835167,1034.53779545618,2420.77711531044,590.513110649543,498.429272242066,830.841408111866,136.472359007505,466.46704498938,270.34105252,48.8757156440936,188.487731371957,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2976.65656760581,435.37248024075,544.215600300938,264.124117516207,2790
300,10.5,0.4,0.2,447.063628623853,12693.4058308957,0.564433129961166,17.9426196925386,2194361.54576429,2634287.56994513,1525113.85628402,1109173.71366111,0.3,0.4,0.1,0.4,1054971.45011568,42.2290885536959,9430.79638738569,1039.16795476489,2420.77711531044,592.871938649274,500.420289946514,833.946741142507,136.73266683092,468.24883089806,270.34105252,49.070951625292,188.490612649144,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2637.42862528919,472.609443510024,590.76180438753,299.516474770935,2790
300,10.5,0.4,0.2,447.063628623853,12739.7989079599,0.564433129961166,17.9680990520005,2205134.61612618,2647220.42752242,1532601.30014456,1114619.12737786,0.3,0.4,0.3,0.4,958847.804767676,42.4364094225771,9449.15617876369,1045.56593635483,2420.77711531044,595.782603540839,502.877097270707,837.777525237404,137.053128456651,470.447457372424,270.34105252,49.3118621605702,188.494167491183,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2397.11951191919,500.642729196175,625.803411495218,325.926823991274,2790
