W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
280,398.769718124363,19903.3121641724,71.0028937206418,27.9469467192225,3.77972317433007,14.2005787441284,21.3008681161925,0.527002128150666,0.0262773570502123,0.0180107232371524,0.00826663381305989,20.0553703762384,3062506.90751277,3676478.88056755,2515485.54986201,1160993.33070554,0.2,0.3,0.4,0.3,1037255.52969307,15571.711940177,2987.60942787134,2185.31150416717,1107.59943735463,785.305772190461,1215.10312664181,179.224368073006,806.290724100847,2406.67566463065,611.600223995393,764.500279994241,239.079745902509,3720,23.5101958567309,1904.2939261955,518.627764846533,624.584768148286,0.306743619406515,0.388991546100786,755.491997051928
280,398.769718124363,19562.0632357493,69.7967437761914,27.7085579115569,3.7512186466739,13.9593487552383,20.9390231328574,0.527002128150666,0.0263761256696137,0.0181094918565538,0.00826663381305989,19.9802705959121,3010483.07661218,3614025.30205544,2472754.15403793,1141271.14801751,0.2,0.3,0.5,0.3,948132.272976975,15221.570482726,2912.07889464511,2185.31150416717,1088.78427462204,771.965290026729,1195.66709360556,177.762567324147,792.940733081044,2199.88884407283,620.492753023233,775.615941279041,252.926919751048,3720,23.1277572370696,1907.39731658985,474.066136488487,617.727064388052,0.306288235100097,0.36769514329095,799.24906641331
280,398.769718124363,20611.2382002062,73.5521570338471,28.4442213353138,3.83920658314291,14.7104314067694,22.0656471101541,0.527002128150666,0.0260784360076693,0.0178118021946094,0.00826663381305989,20.2083486906839,3172462.09520522,3808477.90540843,2605800.67212156,1202677.23328687,0.3,0.15,0.4,0.3,1218360.46475793,16296.7360067112,3149.17846026678,2185.31150416717,1147.36630407536,813.501630799168,1256.12463104986,182.271897279397,834.506654048024,2826.88151312981,594.502193495027,743.127741868784,211.470574469942,3720,24.2982615998913,1898.36277422841,609.180232378965,638.738939941983,0.307741041255854,0.439777497333175,668.247015325017
280,398.769718124363,20242.1796693357,72.244092084111,28.1901580862049,3.80881194114366,14.4488184168222,21.6732276252333,0.527002128150666,0.0261788927090474,0.0179122588959875,0.00826663381305989,20.1308028573926,3116042.45180585,3740747.24106345,2559458.63862236,1181288.60244109,0.3,0.15,0.5,0.3,1122819.41421186,15918.2757381639,3065.88295412109,2185.31150416717,1126.96133286319,799.033911640584,1235.08552077406,180.715175493276,820.028640420744,2605.2039083929,603.903931171858,754.879913964823,226.246187359138,3720,23.8879764464251,1901.63836784942,561.40970710593,631.369206601732,0.30724443727139,0.411056650658045,714.937952054877
280,398.769718124363,20223.7790610496,72.1788405957507,28.177424413052,3.80728877100212,14.4357681191501,21.6536521787252,0.527002128150666,0.0261839914933701,0.0179173576803102,0.00826663381305989,20.1268828048659,3113228.0153321,3737368.56582485,2557146.91345911,1180221.65236574,0.3,0.2,0.4,0.3,1118089.13861222,15899.5048085512,3061.75411554488,2185.31150416717,1125.94345164726,798.312204443737,1234.03547794323,180.6371362554,819.306419450087,2594.22856157936,604.274252498414,755.342815623018,226.887488333054,3720,23.8675790082209,1901.75652128632,559.044569306111,631.002946624859,0.307214342867004,0.409894792715423,716.96446313245
280,398.769718124363,19857.8244109991,70.8422022388685,27.9153044874591,3.77593923348718,14.1684404477737,21.2526606716606,0.527002128150666,0.0262903367565209,0.018023702943461,0.00826663381305989,20.0454689124494,3055575.93967299,3668158.39096398,2509792.58329114,1158365.80767283,0.3,0.2,0.5,0.3,1025412.20739563,15525.1030421486,2977.51502323446,2185.31150416717,1105.09275367636,783.528462155598,1212.51475290704,179.030369510339,804.512147690424,2379.19638421644,612.721368850497,765.901711063121,240.862635796089,3720,23.4593705039128,1904.67830416048,512.706103697813,623.673036347268,0.306679653339365,0.386112190845293,761.125929115642
280,398.769718124363,19484.32145185,69.5217600786253,27.6539212565755,3.74468671625957,13.9043520157251,20.8565280235876,0.527002128150666,0.0263990851508691,0.0181324513378092,0.00826663381305989,19.9628936055505,2998622.44067017,3599786.84354162,2463012.05084427,1136774.79269735,0.3,0.3,0.4,0.3,927903.216840597,15142.0526719196,2894.96542239512,2185.31150416717,1084.4947059475,768.923865709614,1191.23346832476,177.427457439975,789.897139778246,2152.952697937,622.268779930373,777.835974912966,255.840130567321,3720,23.0406827268484,1907.98960201379,463.951608420299,616.166427975466,0.306170777711659,0.363508257261181,808.454812592736
280,398.769718124363,19157.8454832355,68.3661786778783,27.423128294501,3.71709937692892,13.6732357355757,20.5098536033635,0.527002128150666,0.0264974292295529,0.018230795416493,0.00826663381305989,19.8888021771899,2948779.73938669,3539951.6679312,2422072.19384766,1117879.47408354,0.3,0.3,0.5,0.3,842409.742238054,14807.037538792,2823.33192935886,2185.31150416717,1066.46837994562,756.142700272118,1172.59142807861,176.011583706079,777.106854960339,1954.58782166438,630.80794444354,788.509930554424,269.12903623276,3720,22.6730162271696,1910.9706203229,421.204871119027,609.580622410248,0.305733530368558,0.345559146280922,850.447754495522
280,398.769718124363,20158.2125175536,71.9463062215395,28.1319990124579,3.80185526513467,14.3892612443079,21.5838918664618,0.527002128150666,0.0262022310042407,0.0179355971911808,0.00826663381305989,20.1128723758436,3103198.3096407,3725328.10280996,2548908.70192261,1176419.40088736,0.4,0.15,0.4,0.3,1101152.64442651,15832.4263501559,3047.04106409355,2185.31150416717,1122.31606509235,795.7402827411,1230.29306633518,180.358730752231,816.732666641161,2554.93193000297,605.786167397759,757.232709247199,229.35964971326,3720,23.7946640865468,1902.26557750968,550.576322213253,629.693864472993,0.307117302684935,0.40547672668783,724.776493093903
280,398.769718124363,19795.0626733716,70.6204441405101,27.8715784545047,3.77071046425425,14.124088828102,21.186133242153,0.527002128150666,0.0263083383675027,0.0180417045544428,0.00826663381305989,20.0317527009476,3046011.0378439,3656675.91577899,2501936.15290142,1154739.76287758,0.4,0.15,0.5,0.3,1009094.82738325,15460.866578508,2963.60801619964,2185.31150416717,1101.63347008804,781.075731917773,1208.94221931875,178.762269221032,802.057669592345,2341.33624246531,614.19609486356,767.74511857945,243.252744015583,3720,23.3892763254075,1905.17553748228,504.547413691624,622.415792118549,0.306587466831211,0.382318400461877,768.678671089241
