W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,Wbatt/MTOW,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
300,398.7697181,27191.37897,90.56166156,31.56229201,4.212813198,18.11233231,27.16849847,0.564645137,0.02646781,0.016978052,0.009489758,21.33327763,4705880.104,5649315.852,3954521.096,1783994.479,0.2,0.15,0.3,0.3,2972768.724,22562.57552,3967.576821,2185.311504,1412.703626,1073.181401,1854.105807,201.3290856,1022.772411,6897.519405,0.253665672,908.8034455,1136.004307,404.2940431,3720,31.0810957,1730.748274,1486.384362,628.3391889,0.264933816,0.426016665,1277.569176
310,398.7697181,27182.43154,87.63288768,31.04773364,4.15109265,17.52657754,26.2898663,0.583466642,0.02739126,0.017258307,0.010132953,21.30119742,4976925.502,5974700.483,4481025.362,1572289.601,0.2,0.12,0.3,0.25,2981655.756,22547.15707,3859.917236,2185.311504,1367.016638,1073.090417,2010.461686,198.1901157,990.3559567,6918.1394,0.254507747,915.2744615,1144.093077,404.4629863,3720,31.26935455,1730.735857,1490.827878,629.2657271,0.265036475,0.425838719,1278.103037
300,398.7697181,26985.59184,89.88026618,31.44332883,4.198541649,17.97605324,26.96407985,0.564645137,0.026503408,0.01701365,0.009489758,21.30462393,4670472.572,5606809.81,3644426.377,2065666.772,0.3,0.15,0.3,0.35,2939303.132,22359.60571,3935.455276,2185.311504,1402.074296,1065.10648,1788.681652,200.6035738,1015.230545,6819.871398,0.252722691,905.9861304,1132.482663,404.770384,3720,30.7624282,1729.524427,1469.651566,625.5769962,0.26448617,0.425515321,1279.074413
310,398.7697181,26991.62268,87.02088333,30.93912922,4.138068752,17.40417667,26.106265,0.583466642,0.027425245,0.017292292,0.010132953,21.27480159,4942168.003,5932974.793,4153082.355,1873570.987,0.2,0.12,0.4,0.3,2953474.741,22358.97203,3830.90767,2185.311504,1357.469764,1065.596065,1941.872084,197.5273028,983.5821284,6852.752848,0.253884434,912.6506435,1140.813304,404.9404309,3720,30.95927302,1729.610916,1476.737371,626.7486548,0.264627464,0.425336634,1279.611762
330,398.7697181,27449.22189,84.51392453,30.49021433,4.08424637,16.90278491,25.35417736,0.621109651,0.029186429,0.017703822,0.011482607,21.28076866,5689569.862,6830215.921,4098129.553,2875880.388,0.1,0.2,0.1,0.4,3116256.57,22787.69108,3769.415875,2185.311504,1318.362821,1101.6661,2090.766108,194.7864844,955.8344362,7230.444801,0.263411649,941.530808,1176.91351,405.2201815,3720,31.35606042,1732.698333,1558.128285,637.8221888,0.266217789,0.425042996,1280.495773
320,398.7697181,27029.11525,84.39680715,30.4690807,4.08171304,16.87936143,25.31904215,0.602288146,0.028370839,0.017573603,0.010797236,21.22912711,5224959.86,6272460.817,4704345.613,1650647.583,0.1,0.15,0.2,0.25,2969444.243,22389.05415,3735.366555,2185.311504,1316.535865,1066.801049,2105.126879,194.6574109,954.5381496,6889.805831,0.254903121,920.0610976,1150.076372,405.3446944,3720,31.20074969,1729.969031,1484.722121,628.3380822,0.26484618,0.424912432,1280.889234
310,398.7697181,26754.92822,86.22626976,30.79754807,4.12109191,17.24525395,25.86788093,0.583466642,0.027470021,0.017337068,0.010132953,21.24012347,4897039.597,5878799.036,3821219.373,2165873.329,0.1,0.2,0.2,0.35,2914099.457,22125.73281,3793.294624,2185.311504,1345.074304,1055.865561,1870.326101,196.6630791,974.7871323,6761.392971,0.252715796,909.195407,1136.494259,405.5140285,3720,30.60261889,1728.208453,1457.049728,623.5148641,0.264106797,0.424734998,1281.42433
330,398.7697181,27422.58176,84.42874089,30.47484454,4.082403959,16.88574818,25.32862227,0.621109651,0.029191475,0.017708867,0.011482607,21.27709065,5683835.206,6823331.58,4093998.948,2872981.718,0.3,0.12,0.3,0.4,3108945.866,22761.05573,3765.307588,2185.311504,1317.034011,1100.555677,2088.781962,194.6926139,954.8916007,7213.482256,0.263048983,941.5260282,1176.907535,405.6782369,3720,31.3285306,1732.64924,1554.472933,637.4089823,0.266165871,0.424563076,1281.943228
310,398.7697181,26732.4965,86.15450936,30.78473003,4.119555005,17.23090187,25.84635281,0.583466642,0.027474102,0.017341149,0.010132953,21.23696883,4892964.116,5873906.502,3818039.226,2164070.816,0.3,0.12,0.4,0.35,2907753.956,22103.18273,3789.893177,2185.311504,1343.954888,1054.986814,1868.859208,196.584828,973.992869,6746.669923,0.252377099,909.3137748,1136.642219,405.9846264,3720,30.57931555,1728.189894,1453.876978,623.1670177,0.264065648,0.424242665,1282.91142
280,398.7697181,27688.03048,98.81819556,32.96968534,4.381741698,19.76363911,29.64545867,0.527002128,0.024622265,0.016355631,0.008266634,21.4034792,4262240.461,5116735.248,3325877.911,1885112.986,0.2,0.2,0.3,0.35,3030236.878,23061.1846,4287.746108,2185.311504,1541.500241,1092.95591,1641.052258,209.9032456,1114.157944,7030.858977,0.253931351,906.8458822,1133.557353,406.4011614,3720,31.32128364,1734.591186,1515.118439,633.2096793,0.265912362,0.423807844,1284.22767
320,398.7697181,26734.20623,83.62880194,30.33013059,4.065057908,16.72576039,25.08864058,0.602288146,0.02841668,0.017619444,0.010797236,21.19488072,5177413.081,6215381.849,4039998.202,2289877.523,0.1,0.15,0.4,0.35,2930835.225,22096.93065,3698.799681,2185.311504,1304.555478,1057.093003,1971.09573,193.8086761,946.0376619,6800.22387,0.254364159,917.2755768,1146.594471,406.6199408,3720,30.6593185,1728.375878,1465.417612,624.6732751,0.264255693,0.423579817,1284.919013
310,398.7697181,27088.80103,87.33255366,30.99448484,4.14470689,17.46651073,26.1997661,0.583466642,0.027407884,0.017274931,0.010132953,21.28827766,4959868.664,5954224.086,4465668.065,1566901.075,0.3,0.1,0.3,0.25,2955193.963,22452.59382,3845.63766,2185.311504,1362.331621,1069.412651,2003.943657,197.8651509,987.0317792,6856.741846,0.253120906,916.2072105,1145.259013,406.8574162,3720,31.17119064,1730.778031,1477.596982,627.8131074,0.264878077,0.423332581,1285.669435
310,398.7697181,26490.45702,85.38011651,30.6460647,4.102929788,17.0760233,25.61403495,0.583466642,0.027518532,0.017385579,0.010132953,21.20268079,4848984.103,5821109.367,3492665.62,2450993.418,0.3,0.2,0.1,0.4,2864404.574,21864.0111,3753.289984,2185.311504,1331.874858,1045.503929,1798.76505,195.7382178,965.4216812,6646.089207,0.250886166,906.445919,1133.057399,407.0306411,3720,30.21819189,1726.879743,1432.202287,619.8408871,0.263544977,0.423152418,1286.216826
310,398.7697181,26905.40169,86.74423294,30.88991037,4.132166761,17.34884659,26.02326988,0.583466642,0.02744075,0.017307797,0.010132953,21.26278067,4926456.226,5914113.117,4139879.182,1867614.668,0.3,0.1,0.4,0.3,2929024.439,22271.87998,3817.769343,2185.311504,1353.154197,1062.208321,1936.042654,197.2268864,980.5200877,6796.022424,0.252589517,913.5217096,1141.902137,407.1578627,3720,30.86907635,1729.652594,1464.51222,625.4081688,0.264481603,0.423020199,1286.618846
300,398.7697181,26742.39327,89.074726,31.30210833,4.181601589,17.8149452,26.7224178,0.564645137,0.026546126,0.017056368,0.009489758,21.27034024,4628614.07,5556559.508,3333935.705,2339604.003,0.2,0.2,0.3,0.4,2894354.314,22117.62803,3897.49642,2185.311504,1389.508388,1055.560377,1721.791657,199.742166,1006.31461,6715.579616,0.251121115,904.7652407,1130.956551,407.3857726,3720,30.40449404,1728.640481,1447.177157,622.2058332,0.264008306,0.422783542,1287.339041
330,398.7697181,28042.74626,83.57897909,30.32109447,4.063974868,16.71579582,25.07369373,0.621109651,0.029242314,0.017759707,0.011482607,21.24009916,5626628.312,6754655.837,4728259.086,2133049.212,0.1,0.15,0.2,0.3,3062803.103,23384.18682,4424.974842,2185.311504,1303.778274,1089.47849,2194.985071,193.7534758,945.4862093,7106.420244,0.253413848,938.5594468,1173.199308,407.4051721,3720,32.17793239,1737.192735,1531.401552,645.1655022,0.267547206,0.42276341,1287.400344
280,398.7697181,27817.39816,99.27751893,33.04622079,4.390932654,19.85550379,29.78325568,0.527002128,0.024602065,0.016335431,0.008266634,21.42105267,4282052.062,5140518.682,3598363.078,1623321.689,0.1,0.2,0.3,0.3,3043558.327,23186.96249,4309.20661,2185.311504,1548.66539,1098.036275,1696.123438,210.3690491,1119.241858,7061.767858,0.253861552,910.4356704,1138.044588,407.924688,3720,31.54997568,1735.858766,1521.779164,634.8048815,0.266233862,0.422224997,1289.042014
320,398.7697181,26854.73069,83.98156235,30.39403208,4.072717168,16.79631247,25.1944687,0.602288146,0.02839553,0.017598294,0.010797236,21.21066763,5199252.283,6241599.38,4369119.566,1971031.383,0.1,0.15,0.3,0.3,2939308.99,22214.05047,3715.55172,2185.311504,1310.058314,1061.552105,2037.129599,194.1990202,949.9421088,6819.88499,0.253954697,920.680224,1150.85028,408.1029215,3720,30.90100238,1729.578485,1469.654495,626.081575,0.264548907,0.422040595,1289.605232
300,398.7697181,27038.96727,90.05699653,31.47422695,4.202248257,18.01139931,27.01709896,0.564645137,0.026494128,0.01700437,0.009489758,21.31208593,4679656.059,5617834.404,3932484.083,1774052.97,0.3,0.15,0.2,0.3,2929722.336,22408.51037,3943.715601,2185.311504,1404.831176,1067.200834,1844.351982,200.7920214,1017.186643,6797.641708,0.251401677,910.4568921,1138.071115,408.2833371,3720,30.92221847,1730.842011,1464.861168,625.9766141,0.264679018,0.421854101,1290.175345
330,398.7697181,27529.84539,84.77110963,30.53657161,4.089803459,16.95422193,25.43133289,0.621109651,0.029171253,0.017688645,0.011482607,21.29184026,5706883.845,6851001.014,4453150.659,2524053.005,0.3,0.12,0.2,0.35,3108623.765,22862.98378,3781.731581,2185.311504,1322.374743,1105.018673,2160.659572,195.0695973,958.6810298,7212.734906,0.261996927,946.8616147,1183.577018,409.0157338,3720,31.56628296,1734.271701,1554.311882,638.5591893,0.266477251,0.421098715,1292.489719
310,398.7697181,26831.91542,86.50841296,30.84789365,4.127128579,17.30168259,25.95252389,0.583466642,0.027454037,0.017321084,0.010132953,21.25248973,4913063.326,5898035.205,4128624.644,1862537.433,0.3,0.12,0.3,0.3,2908157.541,22197.5883,3806.574642,2185.311504,1349.475557,1059.320568,1931.072859,196.9704129,977.9099689,6747.606336,0.251476879,914.327125,1142.908906,409.1093299,3720,30.79209273,1729.704823,1454.078771,624.2641333,0.26435899,0.421002376,1292.785482
310,398.7697181,26609.67338,85.76150031,30.71443477,4.111126759,17.15230006,25.72845009,0.583466642,0.027496559,0.017363606,0.010132953,21.21962377,4870643.993,5847111.637,3800622.564,2154199.024,0.2,0.2,0.1,0.35,2872654.355,21978.88997,3771.258731,2185.311504,1337.8242,1050.174192,1860.824399,196.1556669,969.6429394,6665.230632,0.25048149,910.7834119,1138.479265,409.3612177,3720,30.45084265,1728.307897,1436.327178,621.2496002,0.263863567,0.420743325,1293.581448
330,398.7697181,27315.66227,81.8563475,30.00699623,4.026333119,16.3712695,24.55690425,0.621109651,0.029348309,0.017865702,0.011482607,21.16338776,5510658.869,6615436.817,3307718.409,3481808.851,0.3,0.2,0.2,0.5,2966700.201,22664.63326,4290.318488,2185.311504,1276.90633,1067.022907,1905.418484,191.8342443,926.4196609,6883.439011,0.251996051,931.0290155,1163.786269,409.4327254,3720,30.92835034,1732.978855,1483.3501,635.9206575,0.266035744,0.420669842,1293.807412
290,398.7697181,27151.72494,93.54513868,32.07797571,4.274691734,18.70902774,28.0635416,0.545823633,0.025578574,0.016710922,0.008867652,21.33909579,4435200.201,5324369.989,3460840.493,1961609.996,0.3,0.15,0.4,0.35,2938229.327,22524.38292,4075.372022,2185.311504,1459.243948,1071.585198,1703.685095,204.4726621,1055.794336,6817.379918,0.251084597,907.3420129,1134.177516,409.4448575,3720,30.85157734,1731.903749,1469.114663,626.5604108,0.264863817,0.420657378,1293.84575
330,398.7697181,27934.86871,82.99443064,30.21487609,4.051244475,16.59888613,24.89832919,0.621109651,0.029277834,0.017795227,0.011482607,21.21433051,5587275.871,6707414.01,5030560.508,1765108.95,0.1,0.12,0.3,0.25,3026407.782,23277.26938,4379.003646,2185.311504,1294.659694,1081.858532,2243.032239,193.1045489,939.0162703,7021.974577,0.251369521,937.5993359,1171.99917,409.6464301,3720,32.18970464,1737.102299,1513.203891,642.9995775,0.267293809,0.420450387,1294.482719
330,398.7697181,27308.9203,84.06501568,30.40912976,4.074526841,16.81300314,25.2195047,0.621109651,0.029213121,0.017730514,0.011482607,21.26132438,5659348.827,6793936.167,4076361.7,2860604.702,0.1,0.15,0.4,0.4,3076606.386,22644.69856,3747.726839,2185.311504,1311.360132,1095.814287,2080.308716,194.2912396,950.8657926,7138.447091,0.261396167,944.2217386,1180.277173,410.279874,3720,31.20836016,1733.167481,1538.303193,635.6060671,0.266021597,0.41980124,1296.484402
290,398.7697181,27306.2502,94.0742317,32.1685646,4.285564073,18.81484634,28.22226951,0.545823633,0.025552864,0.016685212,0.008867652,21.36056603,4460285.775,5354484.724,3748139.307,1690889.913,0.2,0.15,0.4,0.3,2958073.929,22675.54068,4100.172431,2185.311504,1467.497459,1077.64625,1762.651085,205.0246559,1061.65048,6863.424041,0.251349929,910.7095163,1138.386895,410.3396758,3720,31.11102477,1733.166368,1479.036965,628.5394258,0.265227864,0.41974006,1296.673376
290,398.7697181,26959.58454,92.88707061,31.96494606,4.261127037,18.57741412,27.86612118,0.545823633,0.025610919,0.016743267,0.008867652,21.31214531,4403999.61,5286914.298,3172148.579,2226069.178,0.2,0.2,0.4,0.4,2907060.212,22334.10758,4044.516155,2185.311504,1448.97851,1064.046669,1643.135362,203.7838317,1048.510662,6745.060274,0.250191551,905.4769527,1131.846191,410.59016,3720,30.55265787,1730.953475,1453.530106,623.9763424,0.264466898,0.419483994,1297.464906
300,398.7697181,26825.39386,89.34965272,31.35037767,4.187391524,17.86993054,26.80489582,0.564645137,0.026531468,0.01704171,0.009489758,21.2820915,4642900.161,5573709.677,3622911.29,2053471.986,0.1,0.2,0.3,0.35,2893159.636,22195.87748,3910.367796,2185.311504,1393.797068,1058.818412,1778.732189,200.0366154,1009.357572,6712.807683,0.250240787,909.5163774,1136.895472,410.7075706,3720,30.59402212,1730.101326,1446.579818,623.0627849,0.264268603,0.419364074,1297.835923
300,398.7697181,26615.83866,88.65542116,31.22834662,4.17275423,17.73108423,26.59662635,0.564645137,0.02656864,0.017078882,0.009489758,21.25231609,4606825.619,5530402.904,3318241.742,2328590.696,0.3,0.2,0.2,0.4,2858377.853,21989.6646,3877.72425,2185.311504,1382.967502,1050.591381,1714.170747,199.2921712,1001.673631,6632.105805,0.249178915,906.1740618,1132.717577,410.7353143,3720,30.27305937,1728.726459,1429.188927,620.2351541,0.263796647,0.419335747,1297.923593
310,398.7697181,26380.7285,85.02877367,30.58294476,4.095362657,17.00575473,25.5086321,0.583466642,0.027538931,0.017405979,0.010132953,21.18697463,4829030.326,5797155.253,3478293.152,2440907.475,0.3,0.15,0.4,0.4,2832317.652,21751.46816,3736.629832,2185.311504,1326.394136,1041.201535,1791.803088,195.3527882,961.5329245,6571.640038,0.249107603,909.2603464,1136.575433,411.5096453,3720,30.10217207,1727.386337,1416.158826,618.1022269,0.263406612,0.41854669,1300.370479
320,398.7697181,27208.67217,83.34375247,30.27839621,4.058857299,16.66875049,25.00312574,0.602288146,0.028433889,0.017636653,0.010797236,21.1820528,5159765.825,6194196.668,4026227.834,2282072.457,0.2,0.15,0.3,0.35,2891510.706,22567.7755,4279.080024,2185.311504,1300.10889,1053.489808,1964.761372,193.4926286,942.8826579,6708.981779,0.246575126,920.896661,1151.120826,411.6250464,3720,31.11396043,1732.878011,1445.755353,631.3479883,0.265510892,0.418429349,1300.735147
300,398.7697181,27130.00222,90.35840504,31.52685293,4.20856158,18.07168101,27.10752151,0.564645137,0.026478378,0.01698862,0.009489758,21.32476324,4695318.231,5636636.531,4227477.398,1483325.403,0.2,0.12,0.4,0.25,2930055.091,22494.06023,3957.847743,2185.311504,1409.532955,1070.772696,1902.710279,201.1129685,1020.522714,6798.413777,0.250586554,915.9419902,1144.927488,412.1942145,3720,31.11988437,1732.516822,1465.027545,626.9366396,0.264974919,0.417851571,1302.533718
290,398.7697181,27424.91313,94.51824212,32.24438964,4.294664989,18.90364842,28.35547264,0.545823633,0.025531489,0.016663837,0.008867652,21.37844923,4481337.378,5379756.756,4034817.567,1415725.462,0.2,0.15,0.3,0.25,2965698.544,22789.92425,4120.975877,2185.311504,1474.423736,1082.732634,1820.628391,205.4866351,1066.564906,6881.114934,0.250907447,914.9888838,1143.736105,412.5032255,3720,31.33372571,1734.541366,1482.849272,629.9618393,0.265542023,0.417538553,1303.510192
320,398.7697181,27295.24956,83.51288559,30.30910328,4.062537654,16.70257712,25.05386568,0.602288146,0.028423665,0.017626429,0.010797236,21.18967192,5170236.763,6206766.823,4344736.776,1960031.628,0.2,0.15,0.2,0.3,2892847,22652.32388,4291.863908,2185.311504,1302.747258,1055.627751,2026.39019,193.6802222,944.7546688,6712.082296,0.24590661,922.9256799,1153.6571,412.7220788,3720,31.31942934,1733.749166,1446.4235,632.2248674,0.265707202,0.417317146,1304.201769
320,398.7697181,26753.80856,84.81529122,30.54452821,4.090757278,16.96305824,25.44458737,0.602288146,0.028346177,0.017548941,0.010797236,21.24759674,5250867.979,6303562.999,3151781.5,3317664.737,0.3,0.2,0.3,0.5,2952829.135,22103.69668,3755.167439,2185.311504,1323.063947,1072.09094,1821.116934,195.1181878,959.1700435,6851.254892,0.256085218,930.1118854,1162.639857,412.956939,3720,30.31936116,1730.247796,1476.414568,626.3796421,0.264657547,0.417079806,1304.943927
330,398.7697181,27064.49599,83.71582291,30.34590668,4.0669488,16.74316458,25.11474687,0.621109651,0.029234064,0.017751456,0.011482607,21.24609344,5635840.788,6765715.232,3382857.616,3560902.753,0.2,0.2,0.3,0.5,3042218.132,22399.05595,3730.884895,2185.311504,1305.912949,1091.262337,1945.960564,193.9050481,947.0008334,7058.658291,0.260808784,945.4400486,1181.800061,413.3637195,3720,30.69874938,1732.407174,1521.109066,632.8085759,0.265622044,0.416669369,1306.229354
310,398.7697181,26710.72496,86.08461859,30.77224081,4.118057541,17.21692372,25.82538558,0.583466642,0.027478082,0.017345129,0.010132953,21.2338927,4888994.817,5869141.436,4108399.006,1853413.085,0.1,0.15,0.4,0.3,2874950.827,22074.03787,3786.453684,2185.311504,1342.864637,1054.130961,1922.139919,196.508583,973.2192992,6670.558985,0.249733356,916.6870913,1145.858864,413.5043822,3720,30.66338599,1730.114122,1437.475414,622.3502172,0.264190016,0.416527629,1306.673848
290,398.7697181,26838.7068,92.47296143,31.8936134,4.252566943,18.49459229,27.74188843,0.545823633,0.025631487,0.016763835,0.008867652,21.29504389,4384365.697,5263344.174,3158006.504,2216144.915,0.3,0.2,0.3,0.4,2872927.454,22211.87058,4025.071761,2185.311504,1442.518673,1059.302824,1636.24987,203.3490579,1043.927191,6665.864286,0.248367566,906.8362235,1133.545279,413.7725599,3720,30.42762931,1731.031942,1436.463727,622.1014585,0.264265154,0.416257666,1307.521289
330,398.7697181,27405.70528,84.37380371,30.46492804,4.081215259,16.87476074,25.31214111,0.621109651,0.029194733,0.017712126,0.011482607,21.27471572,5680136.775,6818891.686,4432279.596,2512223.253,0.1,0.15,0.3,0.35,3073456.241,22735.93964,3762.515517,2185.311504,1316.177026,1099.839536,2151.105143,194.6320481,954.2835413,7131.138017,0.260206331,949.7656382,1187.207048,414.0024609,3720,31.4345909,1734.827411,1536.72812,636.5935545,0.266318912,0.416026513,1308.247776
290,398.7697181,27161.76902,93.57950103,32.08386684,4.275398758,18.71590021,28.07385031,0.545823633,0.025576896,0.016709244,0.008867652,21.34049552,4436829.403,5326325.814,3728428.069,1681997.625,0.3,0.15,0.3,0.3,2917527.368,22529.47753,4076.895637,2185.311504,1459.779979,1071.978838,1753.903461,204.5085611,1056.174668,6769.346526,0.24922333,912.2914853,1140.364357,414.100082,3720,30.96096002,1733.249993,1458.763684,626.3068316,0.264986527,0.415928437,1308.556259
310,398.7697181,26892.48042,86.70264119,30.882504,4.131278659,17.34052824,26.01079236,0.583466642,0.027443088,0.017310136,0.010132953,21.26096861,4924094.11,5911277.443,4433458.082,1555599.327,0.1,0.15,0.3,0.25,2898733.858,22252.02207,3815.675113,2185.311504,1352.505392,1061.699005,1990.269454,197.1816784,980.059739,6725.741183,0.250097465,920.4583453,1150.572932,414.1125388,3720,30.96289177,1731.479903,1449.366929,624.7312273,0.264610794,0.415915926,1308.595623
310,398.7697181,26489.81672,85.37782952,30.64565425,4.10288058,17.0755659,25.61334885,0.583466642,0.027518664,0.017385711,0.010132953,21.20257886,4848854.218,5820953.443,3783619.738,2144561.795,0.2,0.15,0.4,0.35,2837723.622,21855.9888,3753.053039,2185.311504,1331.839183,1045.475923,1852.978698,195.7357116,965.3963682,6584.183152,0.248555255,913.8279264,1142.284908,414.2240108,3720,30.3237732,1728.85362,1418.861811,619.3536562,0.263711933,0.415803999,1308.947874
300,398.7697181,26687.50329,88.89283868,31.27013312,4.177766258,17.77856774,26.6678516,0.564645137,0.026555869,0.017066111,0.009489758,21.26253682,4619162.61,5545213.217,3604388.591,2042973.29,0.2,0.2,0.2,0.35,2854088.844,22056.48018,3888.817153,2185.311504,1386.671063,1053.404911,1770.164105,199.547102,1004.301432,6622.1543,0.248136899,911.0231122,1138.77889,414.3292263,3720,30.45039751,1730.187727,1427.044422,620.918488,0.264037494,0.415698409,1309.280355
320,398.7697181,26600.90374,83.67547034,30.33859215,4.066072092,16.73509407,25.1026411,0.602288146,0.028413873,0.017616637,0.010797236,21.19697483,5180302.295,6218850.294,3731310.177,2618463.282,0.3,0.15,0.3,0.4,2892634.05,21955.36657,3700.8803,2185.311504,1305.283475,1057.682919,1914.148715,193.8603659,946.5542003,6711.588201,0.252306774,925.5371721,1156.921465,414.4201849,3720,30.40082838,1729.64117,1446.317025,623.0461733,0.26421506,0.415607169,1309.567784
330,398.7697181,27512.22128,82.32438876,30.0926615,4.036598318,16.46487775,24.69731663,0.621109651,0.029319112,0.017836505,0.011482607,21.18446327,5542167.919,6653262.808,3991957.685,2801373.814,0.3,0.15,0.2,0.4,2966187.626,22853.42092,4326.322795,2185.311504,1284.207472,1073.124116,2039.733327,192.3577713,931.6000671,6882.249717,0.250152456,938.8003521,1173.50044,414.4580806,3720,31.3789161,1735.652538,1483.093813,637.9638592,0.266565466,0.415569169,1309.687535
300,398.7697181,26865.84912,89.48362739,31.37387291,4.190209866,17.89672548,26.84508822,0.564645137,0.026524355,0.017034597,0.009489758,21.28779901,4649861.923,5582067.135,3907446.994,1762758.043,0.1,0.2,0.2,0.3,2880017.443,22231.61263,3916.59955,2185.311504,1395.886986,1060.406087,1833.267005,200.1799323,1010.84044,6682.314719,0.24872896,914.2364896,1142.795612,414.6646442,3720,30.73967227,1731.456189,1440.008721,623.2627148,0.264443211,0.415362155,1310.340276
290,398.7697181,26998.16159,93.01917882,31.98766898,4.263853932,18.60383576,27.90575365,0.545823633,0.025604393,0.016736741,0.008867652,21.31757778,4410263.178,5294433.587,3441381.832,1950580.795,0.1,0.2,0.4,0.35,2894307.838,22367.48171,4050.619726,2185.311504,1451.039313,1065.560041,1694.662721,203.9223194,1049.972871,6715.471781,0.248738113,910.6798753,1138.349844,415.0522952,3720,30.69082299,1732.434653,1447.153919,624.159697,0.264653831,0.414974214,1311.565253
300,398.7697181,26842.916,89.40766386,31.36055329,4.188612121,17.88153277,26.82229916,0.564645137,0.026528386,0.017038628,0.009489758,21.28456438,4645914.61,5577328.463,3904129.924,1761261.62,0.3,0.12,0.4,0.3,2873595.824,22208.56051,3913.016078,2185.311504,1394.702004,1059.505877,1831.798134,200.0986855,1009.999655,6667.415061,0.248386392,914.3554864,1142.944358,415.1389326,3720,30.71584503,1731.435432,1436.797912,622.9084494,0.264401095,0.414887611,1311.839027
320,398.7697181,26929.16815,85.15800482,30.60617671,4.098147774,17.03160096,25.54740144,0.602288146,0.028326145,0.017528909,0.010797236,21.26262329,5272085.189,6329033.84,3797420.304,2664856.354,0.2,0.15,0.4,0.4,2959384.343,22274.37566,3771.457084,2185.311504,1328.410059,1076.423048,1946.043558,195.4946536,962.9632895,6866.464509,0.254982422,934.7924919,1168.490615,415.7348724,3720,30.73872751,1732.167809,1479.692172,628.1545819,0.265072503,0.414292886,1313.722197
300,398.7697181,26967.47683,89.82020171,31.43282073,4.197281092,17.96404034,26.94606051,0.564645137,0.026506569,0.017016811,0.009489758,21.302083,4667351.426,5603062.936,4202297.202,1474490.246,0.3,0.12,0.3,0.25,2884303.144,22329.81181,3932.412381,2185.311504,1401.137329,1064.394682,1891.99276,200.539483,1014.565735,6692.258549,0.248160352,917.6650225,1147.081278,416.4096135,3720,30.94980451,1732.605765,1442.151572,624.4183181,0.264702091,0.413621575,1315.854379
280,398.7697181,27185.0402,97.03158553,32.67028376,4.345791542,19.40631711,29.10947566,0.527002128,0.024702468,0.016435834,0.008266634,21.33398712,4185180.143,5024225.863,3014535.518,2115463.521,0.3,0.2,0.4,0.4,2911228.786,22555.34362,4204.115167,2185.311504,1513.630275,1073.195048,1566.301894,208.0805953,1094.383265,6754.732342,0.248472406,909.696578,1137.120722,416.8067731,3720,30.7065745,1734.147444,1455.614393,625.8148688,0.265032065,0.41322745,1317.109403
310,398.7697181,26231.89257,84.55208844,30.49709778,4.085071511,16.91041769,25.36562653,0.583466642,0.027566855,0.017433902,0.010132953,21.16551369,4801957.991,5764655.451,3458793.271,2427223.348,0.1,0.2,0.4,0.4,2788981.595,21599.26049,3714.052768,2185.311504,1318.958153,1035.364254,1782.355008,194.8285241,956.2568445,6471.090238,0.24668789,912.6320818,1140.790102,417.1522242,3720,29.94507698,1727.953746,1394.490797,615.7481646,0.263205964,0.412885249,1318.201029
310,398.7697181,26554.83709,85.58577442,30.6829516,4.107352147,17.11715488,25.67573233,0.583466642,0.027506661,0.017373708,0.010132953,21.2118308,4860664.011,5835130.866,4084591.606,1842672.905,0.2,0.15,0.3,0.3,2830626.915,21916.48856,3762.810775,2185.311504,1335.082989,1048.022328,1911.622273,195.9634442,967.6979581,6567.71713,0.247326583,918.3485246,1147.935656,417.5919194,3720,30.49985398,1730.209205,1415.313457,619.9205226,0.263927831,0.41245051,1319.590465
310,398.7697181,26347.3123,84.9215877,30.56366249,4.093051079,16.98431754,25.47647631,0.583466642,0.027545185,0.017412232,0.010132953,21.18216427,4822942.924,5789847.447,3763400.841,2133101.691,0.3,0.15,0.3,0.35,2797070.475,21711.94287,3731.458218,2185.311504,1324.722104,1039.888982,1843.646654,195.2350378,960.3465614,6489.858336,0.246319559,915.369431,1144.211789,417.9843536,3720,30.17457576,1728.945913,1398.535238,617.1273725,0.263472278,0.412063271,1320.830557
330,398.7697181,27220.74437,83.78236673,30.35796492,4.068394094,16.75647335,25.13471002,0.621109651,0.029230061,0.017747453,0.011482607,21.24900311,5640320.59,6771093.146,4401210.545,2494613.264,0.2,0.15,0.2,0.35,3022480.208,22550.08431,3733.999203,2185.311504,1306.95099,1092.129777,2136.878112,193.9787074,947.7373582,7012.861687,0.257629314,950.6600614,1188.325077,418.086724,3720,31.24150716,1734.734334,1511.240104,633.7112898,0.26598477,0.411962376,1321.154048
